node_id,level1,level2,leaf_id,layer_id,flow,node_name,layer_name
75,6,192,NA,1,2.13729e-4,ASV_00075,IT1
75,2,155,NA,2,4.54925e-4,ASV_00075,IT2
75,7,1,23,3,4.65783e-5,ASV_00075,IT3
75,1,53,NA,5,9.28241e-4,ASV_00075,UK1
75,4,128,NA,6,2.16676e-4,ASV_00075,UK2
76,6,114,NA,1,2.59467e-4,ASV_00076,IT1
76,2,22,NA,2,6.82625e-4,ASV_00076,IT2
76,7,1,36,3,2.40493e-5,ASV_00076,IT3
76,5,176,NA,4,2.96385e-4,ASV_00076,FI1
76,1,36,NA,5,9.62123e-4,ASV_00076,UK1
76,4,410,NA,6,1.41406e-4,ASV_00076,UK2
76,3,308,NA,7,2.40089e-4,ASV_00076,SE1
77,6,59,NA,1,2.96572e-4,ASV_00077,IT1
77,2,143,NA,2,4.60137e-4,ASV_00077,IT2
77,7,8,13,3,1.47741e-5,ASV_00077,IT3
78,6,159,NA,1,2.31241e-4,ASV_00078,IT1
78,2,76,NA,2,0.00053921800000000005,ASV_00078,IT2
78,7,7,8,3,3.51845e-5,ASV_00078,IT3
78,5,20,NA,4,5.07908e-4,ASV_00078,FI1
78,1,337,NA,5,6.40455e-4,ASV_00078,UK1
78,4,255,NA,6,1.79874e-4,ASV_00078,UK2
78,3,404,NA,7,1.65062e-4,ASV_00078,SE1
79,6,22,NA,1,3.33661e-4,ASV_00079,IT1
79,2,331,NA,2,3.36202e-4,ASV_00079,IT2
79,7,3,16,3,3.25336e-6,ASV_00079,IT3
79,1,233,NA,5,7.47881e-4,ASV_00079,UK1
79,4,356,NA,6,1.54359e-4,ASV_00079,UK2
80,2,92,NA,2,5.18905e-4,ASV_00080,IT2
80,7,2,39,3,1.38323e-5,ASV_00080,IT3
80,5,44,NA,4,4.51473e-4,ASV_00080,FI1
80,1,207,NA,5,7.75242e-4,ASV_00080,UK1
80,4,106,NA,6,2.23355e-4,ASV_00080,UK2
80,3,228,NA,7,2.99497e-4,ASV_00080,SE1
81,6,157,NA,1,2.32161e-4,ASV_00081,IT1
81,2,518,NA,2,2.04382e-4,ASV_00081,IT2
81,7,3,2,3,5.13442e-5,ASV_00081,IT3
81,5,16,NA,4,5.21836e-4,ASV_00081,FI1
81,1,10,NA,5,0.00105404,ASV_00081,UK1
81,4,158,NA,6,2.09253e-4,ASV_00081,UK2
81,3,400,NA,7,1.65334e-4,ASV_00081,SE1
82,1,12,NA,5,0.00105161,ASV_00082,UK1
82,4,624,NA,6,5.76335e-5,ASV_00082,UK2
82,3,70,NA,7,4.22005e-4,ASV_00082,SE1
83,6,197,NA,1,2.07513e-4,ASV_00083,IT1
83,2,202,NA,2,4.15264e-4,ASV_00083,IT2
83,7,4,14,3,1.42946e-5,ASV_00083,IT3
83,5,133,NA,4,3.46995e-4,ASV_00083,FI1
83,1,84,NA,5,8.91564e-4,ASV_00083,UK1
83,4,37,NA,6,2.69775e-4,ASV_00083,UK2
83,3,359,NA,7,2.00635e-4,ASV_00083,SE1
84,6,299,NA,1,1.09651e-4,ASV_00084,IT1
84,2,541,NA,2,1.77507e-4,ASV_00084,IT2
84,7,1,9,3,6.43983e-5,ASV_00084,IT3
84,5,219,NA,4,2.5239e-4,ASV_00084,FI1
84,1,340,NA,5,6.37902e-4,ASV_00084,UK1
84,4,322,NA,6,1.62778e-4,ASV_00084,UK2
84,3,433,NA,7,1.329e-4,ASV_00084,SE1
85,2,407,NA,2,2.94969e-4,ASV_00085,IT2
85,5,214,NA,4,2.57817e-4,ASV_00085,FI1
85,1,33,NA,5,9.68316e-4,ASV_00085,UK1
85,4,254,NA,6,1.80154e-4,ASV_00085,UK2
85,3,293,NA,7,2.55482e-4,ASV_00085,SE1
86,6,198,NA,1,2.07199e-4,ASV_00086,IT1
86,2,31,NA,2,6.42514e-4,ASV_00086,IT2
86,7,1,5,3,7.68087e-5,ASV_00086,IT3
86,5,82,NA,4,4.05082e-4,ASV_00086,FI1
86,1,93,NA,5,8.85692e-4,ASV_00086,UK1
86,4,82,NA,6,2.35544e-4,ASV_00086,UK2
86,3,29,NA,7,4.93485e-4,ASV_00086,SE1
87,6,132,NA,1,2.45444e-4,ASV_00087,IT1
87,2,35,NA,2,6.36815e-4,ASV_00087,IT2
87,7,3,6,3,4.07324e-5,ASV_00087,IT3
87,5,34,NA,4,4.68409e-4,ASV_00087,FI1
87,1,165,NA,5,8.11547e-4,ASV_00087,UK1
87,4,16,NA,6,3.04441e-4,ASV_00087,UK2
87,3,324,NA,7,2.26496e-4,ASV_00087,SE1
88,6,246,NA,1,1.76374e-4,ASV_00088,IT1
88,2,373,NA,2,3.14807e-4,ASV_00088,IT2
88,1,398,NA,5,5.54385e-4,ASV_00088,UK1
88,4,157,NA,6,2.09838e-4,ASV_00088,UK2
88,3,161,NA,7,3.40176e-4,ASV_00088,SE1
89,6,126,NA,1,2.50269e-4,ASV_00089,IT1
89,2,313,NA,2,3.4871e-4,ASV_00089,IT2
89,7,1,42,3,1.59993e-5,ASV_00089,IT3
89,1,211,NA,5,7.68114e-4,ASV_00089,UK1
89,4,468,NA,6,1.26521e-4,ASV_00089,UK2
90,6,184,NA,1,2.19787e-4,ASV_00090,IT1
90,2,9,NA,2,7.54105e-4,ASV_00090,IT2
90,7,2,40,3,1.28245e-5,ASV_00090,IT3
90,5,320,NA,4,1.09318e-4,ASV_00090,FI1
90,1,19,NA,5,0.00100667,ASV_00090,UK1
90,4,34,NA,6,2.73552e-4,ASV_00090,UK2
90,3,89,NA,7,3.95882e-4,ASV_00090,SE1
91,6,173,NA,1,2.24372e-4,ASV_00091,IT1
91,2,326,NA,2,3.39583e-4,ASV_00091,IT2
91,7,2,13,3,4.64494e-5,ASV_00091,IT3
91,1,414,NA,5,5.31407e-4,ASV_00091,UK1
91,4,522,NA,6,1.11002e-4,ASV_00091,UK2
92,6,129,NA,1,2.48453e-4,ASV_00092,IT1
92,2,222,NA,2,3.99309e-4,ASV_00092,IT2
92,7,12,1,3,3.77342e-5,ASV_00092,IT3
92,5,194,NA,4,2.78191e-4,ASV_00092,FI1
92,1,376,NA,5,5.8359e-4,ASV_00092,UK1
92,4,100,NA,6,2.26379e-4,ASV_00092,UK2
92,3,218,NA,7,3.03726e-4,ASV_00092,SE1
93,6,7,NA,1,3.67536e-4,ASV_00093,IT1
93,2,320,NA,2,3.44846e-4,ASV_00093,IT2
93,5,195,NA,4,2.78082e-4,ASV_00093,FI1
93,1,184,NA,5,8.03075e-4,ASV_00093,UK1
93,4,86,NA,6,2.33462e-4,ASV_00093,UK2
93,3,373,NA,7,1.88854e-4,ASV_00093,SE1
94,2,370,NA,2,3.17768e-4,ASV_00094,IT2
94,5,220,NA,4,2.49519e-4,ASV_00094,FI1
94,1,363,NA,5,6.04718e-4,ASV_00094,UK1
94,4,136,NA,6,2.15017e-4,ASV_00094,UK2
94,3,226,NA,7,2.99725e-4,ASV_00094,SE1
95,6,201,NA,1,2.05922e-4,ASV_00095,IT1
95,2,519,NA,2,2.01461e-4,ASV_00095,IT2
95,7,1,18,3,5.21154e-5,ASV_00095,IT3
95,1,230,NA,5,7.50281e-4,ASV_00095,UK1
95,4,281,NA,6,1.73914e-4,ASV_00095,UK2
95,3,365,NA,7,1.94582e-4,ASV_00095,SE1
96,6,55,NA,1,2.99886e-4,ASV_00096,IT1
96,2,500,NA,2,2.31123e-4,ASV_00096,IT2
96,7,11,9,3,1.18695e-5,ASV_00096,IT3
96,5,79,NA,4,4.09369e-4,ASV_00096,FI1
96,1,25,NA,5,9.84077e-4,ASV_00096,UK1
96,4,142,NA,6,2.13549e-4,ASV_00096,UK2
96,3,295,NA,7,2.55449e-4,ASV_00096,SE1
97,6,295,NA,1,1.22888e-4,ASV_00097,IT1
97,2,451,NA,2,2.63583e-4,ASV_00097,IT2
97,7,3,10,3,3.57771e-5,ASV_00097,IT3
97,1,258,NA,5,7.16001e-4,ASV_00097,UK1
97,4,596,NA,6,8.51601e-5,ASV_00097,UK2
97,3,63,NA,7,4.27957e-4,ASV_00097,SE1
98,6,242,NA,1,1.77687e-4,ASV_00098,IT1
98,2,262,NA,2,3.74464e-4,ASV_00098,IT2
98,7,8,9,3,2.46097e-5,ASV_00098,IT3
98,1,104,NA,5,8.74367e-4,ASV_00098,UK1
99,6,164,NA,1,2.29826e-4,ASV_00099,IT1
99,2,343,NA,2,3.30099e-4,ASV_00099,IT2
99,5,245,NA,4,2.26678e-4,ASV_00099,FI1
99,1,378,NA,5,5.81672e-4,ASV_00099,UK1
99,4,354,NA,6,1.54625e-4,ASV_00099,UK2
100,2,556,NA,2,1.37056e-4,ASV_00100,IT2
100,7,1,27,3,3.95017e-5,ASV_00100,IT3
100,5,325,NA,4,9.98863e-5,ASV_00100,FI1
100,1,195,NA,5,7.86866e-4,ASV_00100,UK1
100,4,242,NA,6,1.84009e-4,ASV_00100,UK2
100,3,134,NA,7,3.57855e-4,ASV_00100,SE1
101,6,94,NA,1,2.72983e-4,ASV_00101,IT1
101,2,335,NA,2,3.34663e-4,ASV_00101,IT2
101,5,206,NA,4,2.62773e-4,ASV_00101,FI1
101,1,391,NA,5,5.65156e-4,ASV_00101,UK1
101,4,125,NA,6,2.18596e-4,ASV_00101,UK2
101,3,290,NA,7,2.56712e-4,ASV_00101,SE1
102,6,80,NA,1,2.78194e-4,ASV_00102,IT1
102,2,102,NA,2,5.00658e-4,ASV_00102,IT2
102,7,5,9,3,2.64288e-5,ASV_00102,IT3
102,1,294,NA,5,6.79481e-4,ASV_00102,UK1
102,4,284,NA,6,1.73373e-4,ASV_00102,UK2
103,6,211,NA,1,1.9944e-4,ASV_00103,IT1
103,2,28,NA,2,6.54032e-4,ASV_00103,IT2
103,7,6,10,3,2.80528e-5,ASV_00103,IT3
103,1,460,NA,5,4.43626e-4,ASV_00103,UK1
103,4,613,NA,6,7.00117e-5,ASV_00103,UK2
104,2,105,NA,2,4.96895e-4,ASV_00104,IT2
104,7,4,2,3,5.36292e-5,ASV_00104,IT3
104,5,202,NA,4,2.695e-4,ASV_00104,FI1
104,1,149,NA,5,8.35239e-4,ASV_00104,UK1
104,4,62,NA,6,2.46537e-4,ASV_00104,UK2
104,3,382,NA,7,1.84692e-4,ASV_00104,SE1
105,6,269,NA,1,1.56252e-4,ASV_00105,IT1
105,2,14,NA,2,7.11166e-4,ASV_00105,IT2
105,7,11,5,3,2.39226e-5,ASV_00105,IT3
105,5,153,NA,4,3.27529e-4,ASV_00105,FI1
105,1,354,NA,5,6.19914e-4,ASV_00105,UK1
105,4,588,NA,6,8.95017e-5,ASV_00105,UK2
105,3,455,NA,7,9.44981e-5,ASV_00105,SE1
106,6,124,NA,1,2.50749e-4,ASV_00106,IT1
106,2,149,NA,2,4.57902e-4,ASV_00106,IT2
106,5,120,NA,4,3.58838e-4,ASV_00106,FI1
106,1,66,NA,5,9.13442e-4,ASV_00106,UK1
106,4,466,NA,6,1.27061e-4,ASV_00106,UK2
106,3,142,NA,7,3.51699e-4,ASV_00106,SE1
107,6,53,NA,1,3.01039e-4,ASV_00107,IT1
107,2,462,NA,2,0.00025500400000000003,ASV_00107,IT2
107,7,2,22,3,3.70578e-5,ASV_00107,IT3
107,5,298,NA,4,1.58625e-4,ASV_00107,FI1
107,1,22,NA,5,9.92926e-4,ASV_00107,UK1
107,4,603,NA,6,7.98577e-5,ASV_00107,UK2
107,3,405,NA,7,1.64903e-4,ASV_00107,SE1
108,2,207,NA,2,4.11964e-4,ASV_00108,IT2
108,1,482,NA,5,3.63148e-4,ASV_00108,UK1
108,4,256,NA,6,1.79761e-4,ASV_00108,UK2
109,2,351,NA,2,3.2725e-4,ASV_00109,IT2
109,5,15,NA,4,5.25057e-4,ASV_00109,FI1
109,1,464,NA,5,4.32022e-4,ASV_00109,UK1
109,4,476,NA,6,1.22846e-4,ASV_00109,UK2
109,3,179,NA,7,3.28111e-4,ASV_00109,SE1
110,6,219,NA,1,1.94684e-4,ASV_00110,IT1
110,2,526,NA,2,1.97559e-4,ASV_00110,IT2
110,1,449,NA,5,4.80423e-4,ASV_00110,UK1
110,4,313,NA,6,1.65515e-4,ASV_00110,UK2
110,3,127,NA,7,3.62128e-4,ASV_00110,SE1
111,6,247,NA,1,1.75454e-4,ASV_00111,IT1
111,2,220,NA,2,4.00675e-4,ASV_00111,IT2
111,7,2,38,3,1.92106e-5,ASV_00111,IT3
111,1,346,NA,5,6.26787e-4,ASV_00111,UK1
112,6,4,NA,1,3.99658e-4,ASV_00112,IT1
112,2,538,NA,2,1.85161e-4,ASV_00112,IT2
112,7,1,40,3,1.81389e-5,ASV_00112,IT3
112,5,199,NA,4,2.72095e-4,ASV_00112,FI1
112,1,28,NA,5,9.76279e-4,ASV_00112,UK1
112,4,74,NA,6,2.39685e-4,ASV_00112,UK2
112,3,192,NA,7,3.19818e-4,ASV_00112,SE1
113,6,121,NA,1,2.5172e-4,ASV_00113,IT1
113,2,521,NA,2,1.99997e-4,ASV_00113,IT2
113,7,8,11,3,2.28046e-5,ASV_00113,IT3
113,5,100,NA,4,3.85523e-4,ASV_00113,FI1
113,1,236,NA,5,7.41289e-4,ASV_00113,UK1
113,4,113,NA,6,2.21499e-4,ASV_00113,UK2
113,3,264,NA,7,2.72864e-4,ASV_00113,SE1
114,6,64,NA,1,2.91112e-4,ASV_00114,IT1
115,2,267,NA,2,3.73519e-4,ASV_00115,IT2
115,1,83,NA,5,8.93009e-4,ASV_00115,UK1
116,6,251,NA,1,1.72856e-4,ASV_00116,IT1
116,2,89,NA,2,5.26184e-4,ASV_00116,IT2
116,7,9,7,3,2.90994e-5,ASV_00116,IT3
116,5,86,NA,4,4.01816e-4,ASV_00116,FI1
116,1,303,NA,5,6.7382e-4,ASV_00116,UK1
116,4,233,NA,6,1.86445e-4,ASV_00116,UK2
116,3,289,NA,7,2.58416e-4,ASV_00116,SE1
117,6,252,NA,1,1.72735e-4,ASV_00117,IT1
117,2,512,NA,2,2.1453e-4,ASV_00117,IT2
117,7,1,30,3,3.47276e-5,ASV_00117,IT3
117,5,223,NA,4,2.47259e-4,ASV_00117,FI1
117,1,296,NA,5,6.77867e-4,ASV_00117,UK1
117,4,523,NA,6,1.10583e-4,ASV_00117,UK2
118,6,174,NA,1,2.24354e-4,ASV_00118,IT1
118,2,530,NA,2,1.89894e-4,ASV_00118,IT2
118,5,151,NA,4,3.29696e-4,ASV_00118,FI1
118,1,407,NA,5,5.39791e-4,ASV_00118,UK1
118,4,400,NA,6,1.45278e-4,ASV_00118,UK2
118,3,135,NA,7,3.57464e-4,ASV_00118,SE1
119,2,474,NA,2,2.49152e-4,ASV_00119,IT2
119,7,9,3,3,4.79583e-5,ASV_00119,IT3
119,5,175,NA,4,2.97183e-4,ASV_00119,FI1
119,1,304,NA,5,6.7368e-4,ASV_00119,UK1
119,4,39,NA,6,2.67673e-4,ASV_00119,UK2
120,6,302,NA,1,1.00518e-4,ASV_00120,IT1
120,2,144,NA,2,4.59847e-4,ASV_00120,IT2
120,1,277,NA,5,6.98001e-4,ASV_00120,UK1
120,4,415,NA,6,1.40406e-4,ASV_00120,UK2
120,3,49,NA,7,4.49442e-4,ASV_00120,SE1
121,5,211,NA,4,2.59345e-4,ASV_00121,FI1
121,1,413,NA,5,5.31755e-4,ASV_00121,UK1
121,4,71,NA,6,2.40565e-4,ASV_00121,UK2
122,6,13,NA,1,3.55476e-4,ASV_00122,IT1
122,2,382,NA,2,3.09063e-4,ASV_00122,IT2
122,7,5,13,3,1.22103e-5,ASV_00122,IT3
122,1,105,NA,5,8.73667e-4,ASV_00122,UK1
123,2,306,NA,2,3.51312e-4,ASV_00123,IT2
123,5,1,NA,4,6.31347e-4,ASV_00123,FI1
123,1,65,NA,5,9.14572e-4,ASV_00123,UK1
123,4,258,NA,6,1.79362e-4,ASV_00123,UK2
123,3,69,NA,7,4.22282e-4,ASV_00123,SE1
124,6,227,NA,1,1.90967e-4,ASV_00125,IT1
124,2,167,NA,2,4.44777e-4,ASV_00125,IT2
124,5,241,NA,4,2.31538e-4,ASV_00125,FI1
124,1,388,NA,5,5.71245e-4,ASV_00125,UK1
124,4,630,NA,6,1.36565e-5,ASV_00125,UK2
124,3,114,NA,7,3.70505e-4,ASV_00125,SE1
125,5,162,NA,4,3.15246e-4,ASV_00126,FI1
125,1,453,NA,5,4.75247e-4,ASV_00126,UK1
125,4,508,NA,6,1.16304e-4,ASV_00126,UK2
125,3,71,NA,7,4.21687e-4,ASV_00126,SE1
126,6,60,NA,1,2.96228e-4,ASV_00127,IT1
126,2,276,NA,2,3.64749e-4,ASV_00127,IT2
126,7,5,3,3,5.55017e-5,ASV_00127,IT3
126,1,489,NA,5,2.08315e-4,ASV_00127,UK1
126,4,504,NA,6,1.17045e-4,ASV_00127,UK2
127,6,265,NA,1,1.61564e-4,ASV_00128,IT1
127,2,394,NA,2,3.01628e-4,ASV_00128,IT2
127,7,1,10,3,6.28306e-5,ASV_00128,IT3
127,5,187,NA,4,2.84054e-4,ASV_00128,FI1
127,1,244,NA,5,7.30422e-4,ASV_00128,UK1
127,4,12,NA,6,3.11197e-4,ASV_00128,UK2
127,3,429,NA,7,1.36011e-4,ASV_00128,SE1
128,6,28,NA,1,3.20389e-4,ASV_00129,IT1
128,2,390,NA,2,3.02851e-4,ASV_00129,IT2
128,7,2,12,3,4.70006e-5,ASV_00129,IT3
128,1,261,NA,5,7.12138e-4,ASV_00129,UK1
128,4,344,NA,6,1.57901e-4,ASV_00129,UK2
129,6,44,NA,1,3.11006e-4,ASV_00130,IT1
129,2,253,NA,2,3.78116e-4,ASV_00130,IT2
129,7,3,7,3,4.01141e-5,ASV_00130,IT3
129,5,32,NA,4,4.76678e-4,ASV_00130,FI1
129,1,161,NA,5,8.17568e-4,ASV_00130,UK1
129,4,609,NA,6,7.68997e-5,ASV_00130,UK2
130,6,19,NA,1,3.37846e-4,ASV_00131,IT1
130,2,307,NA,2,3.51177e-4,ASV_00131,IT2
130,7,12,3,3,2.60445e-5,ASV_00131,IT3
130,5,196,NA,4,2.76706e-4,ASV_00131,FI1
130,1,118,NA,5,8.64099e-4,ASV_00131,UK1
130,4,225,NA,6,1.88823e-4,ASV_00131,UK2
130,3,175,NA,7,3.30513e-4,ASV_00131,SE1
131,2,490,NA,2,2.37735e-4,ASV_00132,IT2
131,1,5,NA,5,0.00112926,ASV_00132,UK1
131,4,465,NA,6,1.27285e-4,ASV_00132,UK2
132,6,109,NA,1,2.61496e-4,ASV_00133,IT1
132,2,533,NA,2,1.87619e-4,ASV_00133,IT2
132,7,1,8,3,6.92607e-5,ASV_00133,IT3
132,5,205,NA,4,2.62864e-4,ASV_00133,FI1
132,1,189,NA,5,7.93964e-4,ASV_00133,UK1
132,4,247,NA,6,1.82216e-4,ASV_00133,UK2
133,5,161,NA,4,3.1562e-4,ASV_00134,FI1
133,1,440,NA,5,4.9641e-4,ASV_00134,UK1
133,4,575,NA,6,9.47007e-5,ASV_00134,UK2
133,3,378,NA,7,1.8707e-4,ASV_00134,SE1
134,7,3,5,3,4.14269e-5,ASV_00135,IT3
134,5,270,NA,4,1.89459e-4,ASV_00135,FI1
134,1,262,NA,5,7.10238e-4,ASV_00135,UK1
134,4,604,NA,6,7.90873e-5,ASV_00135,UK2
134,3,337,NA,7,2.17049e-4,ASV_00135,SE1
135,6,147,NA,1,2.34787e-4,ASV_00136,IT1
135,2,211,NA,2,4.0779e-4,ASV_00136,IT2
135,7,5,12,3,1.92746e-5,ASV_00136,IT3
135,5,190,NA,4,2.80463e-4,ASV_00136,FI1
135,1,379,NA,5,5.7968e-4,ASV_00136,UK1
135,4,46,NA,6,2.60626e-4,ASV_00136,UK2
135,3,297,NA,7,2.51744e-4,ASV_00136,SE1
136,6,6,NA,1,3.7122e-4,ASV_00137,IT1
136,2,185,NA,2,4.28981e-4,ASV_00137,IT2
136,7,3,9,3,3.63608e-5,ASV_00137,IT3
136,1,345,NA,5,6.29629e-4,ASV_00137,UK1
136,4,485,NA,6,1.20402e-4,ASV_00137,UK2
137,2,469,NA,2,2.5103e-4,ASV_00138,IT2
137,5,262,NA,4,2.03746e-4,ASV_00138,FI1
137,1,390,NA,5,5.67671e-4,ASV_00138,UK1
137,4,559,NA,6,1.0196e-4,ASV_00138,UK2
137,3,183,NA,7,3.26641e-4,ASV_00138,SE1
138,6,170,NA,1,2.2542e-4,ASV_00139,IT1
138,2,443,NA,2,2.73382e-4,ASV_00139,IT2
138,1,107,NA,5,8.70416e-4,ASV_00139,UK1
138,4,292,NA,6,1.7064e-4,ASV_00139,UK2
138,3,104,NA,7,3.81083e-4,ASV_00139,SE1
139,6,17,NA,1,3.40885e-4,ASV_00140,IT1
139,2,13,NA,2,7.11349e-4,ASV_00140,IT2
139,7,1,25,3,4.44357e-5,ASV_00140,IT3
139,5,46,NA,4,4.47866e-4,ASV_00140,FI1
139,1,141,NA,5,8.46087e-4,ASV_00140,UK1
139,4,381,NA,6,1.49285e-4,ASV_00140,UK2
139,3,11,NA,7,6.02739e-4,ASV_00140,SE1
140,6,257,NA,1,1.67692e-4,ASV_00141,IT1
140,2,460,NA,2,2.55254e-4,ASV_00141,IT2
140,7,2,8,3,5.54838e-5,ASV_00141,IT3
140,1,88,NA,5,8.87007e-4,ASV_00141,UK1
140,4,533,NA,6,1.07455e-4,ASV_00141,UK2
140,3,333,NA,7,2.22417e-4,ASV_00141,SE1
141,6,57,NA,1,2.98289e-4,ASV_00142,IT1
141,2,3,NA,2,8.22638e-4,ASV_00142,IT2
141,7,10,3,3,3.86093e-5,ASV_00142,IT3
141,5,239,NA,4,2.35281e-4,ASV_00142,FI1
141,1,293,NA,5,6.79706e-4,ASV_00142,UK1
141,4,13,NA,6,3.09603e-4,ASV_00142,UK2
141,3,55,NA,7,4.35447e-4,ASV_00142,SE1
142,1,402,NA,5,5.49243e-4,ASV_00143,UK1
142,4,290,NA,6,1.71492e-4,ASV_00143,UK2
142,3,456,NA,7,9.3696e-5,ASV_00143,SE1
143,6,199,NA,1,2.06543e-4,ASV_00144,IT1
143,2,87,NA,2,5.30442e-4,ASV_00144,IT2
143,7,1,44,3,9.85954e-6,ASV_00144,IT3
143,5,296,NA,4,1.60022e-4,ASV_00144,FI1
143,1,306,NA,5,6.71746e-4,ASV_00144,UK1
143,4,42,NA,6,2.62774e-4,ASV_00144,UK2
143,3,395,NA,7,1.70657e-4,ASV_00144,SE1
144,6,10,NA,1,3.61064e-4,ASV_00145,IT1
144,2,181,NA,2,4.32775e-4,ASV_00145,IT2
144,7,4,7,3,3.82227e-5,ASV_00145,IT3
144,1,343,NA,5,6.31102e-4,ASV_00145,UK1
145,2,62,NA,2,5.65128e-4,ASV_00146,IT2
145,7,4,11,3,2.88909e-5,ASV_00146,IT3
145,5,63,NA,4,4.23962e-4,ASV_00146,FI1
145,1,74,NA,5,9.02109e-4,ASV_00146,UK1
145,4,453,NA,6,1.29196e-4,ASV_00146,UK2
145,3,3,NA,7,6.95863e-4,ASV_00146,SE1
146,6,81,NA,1,2.77682e-4,ASV_00147,IT1
146,2,239,NA,2,3.88658e-4,ASV_00147,IT2
146,7,7,7,3,3.66513e-5,ASV_00147,IT3
146,1,432,NA,5,5.08208e-4,ASV_00147,UK1
146,4,334,NA,6,1.60767e-4,ASV_00147,UK2
147,6,79,NA,1,2.78204e-4,ASV_00148,IT1
147,2,509,NA,2,2.18214e-4,ASV_00148,IT2
147,7,6,11,3,2.47848e-5,ASV_00148,IT3
147,5,54,NA,4,4.35394e-4,ASV_00148,FI1
147,1,94,NA,5,8.85182e-4,ASV_00148,UK1
147,4,531,NA,6,1.08115e-4,ASV_00148,UK2
147,3,54,NA,7,4.35962e-4,ASV_00148,SE1
148,5,4,NA,4,5.93604e-4,ASV_00149,FI1
148,1,446,NA,5,4.8992e-4,ASV_00149,UK1
148,4,532,NA,6,1.07559e-4,ASV_00149,UK2
148,3,74,NA,7,4.18031e-4,ASV_00149,SE1
149,6,141,NA,1,2.40912e-4,ASV_00150,IT1
149,2,436,NA,2,2.77556e-4,ASV_00150,IT2
149,7,2,21,3,3.77662e-5,ASV_00150,IT3
150,2,140,NA,2,4.61295e-4,ASV_00151,IT2
150,7,1,12,3,6.13457e-5,ASV_00151,IT3
150,5,283,NA,4,1.75902e-4,ASV_00151,FI1
150,1,131,NA,5,8.54431e-4,ASV_00151,UK1
150,4,432,NA,6,1.34732e-4,ASV_00151,UK2
150,3,125,NA,7,3.62682e-4,ASV_00151,SE1
151,6,266,NA,1,1.59004e-4,ASV_00152,IT1
151,2,537,NA,2,1.85676e-4,ASV_00152,IT2
151,5,73,NA,4,4.15151e-4,ASV_00152,FI1
151,1,228,NA,5,7.52151e-4,ASV_00152,UK1
151,4,364,NA,6,1.52988e-4,ASV_00152,UK2
151,3,21,NA,7,5.25603e-4,ASV_00152,SE1
152,2,233,NA,2,3.90461e-4,ASV_00153,IT2
152,7,12,4,3,2.28125e-5,ASV_00153,IT3
152,1,142,NA,5,8.43029e-4,ASV_00153,UK1
152,4,329,NA,6,1.6178e-4,ASV_00153,UK2
153,6,267,NA,1,1.58496e-4,ASV_00154,IT1
153,2,258,NA,2,3.75479e-4,ASV_00154,IT2
153,1,57,NA,5,9.22374e-4,ASV_00154,UK1
154,6,193,NA,1,2.12546e-4,ASV_00155,IT1
154,2,341,NA,2,3.30821e-4,ASV_00155,IT2
154,7,6,9,3,2.95015e-5,ASV_00155,IT3
154,5,138,NA,4,3.41986e-4,ASV_00155,FI1
154,1,179,NA,5,8.05537e-4,ASV_00155,UK1
154,4,360,NA,6,1.53719e-4,ASV_00155,UK2
154,3,345,NA,7,2.10546e-4,ASV_00155,SE1
155,6,76,NA,1,2.80335e-4,ASV_00156,IT1
155,2,272,NA,2,3.67203e-4,ASV_00156,IT2
155,5,132,NA,4,3.48783e-4,ASV_00156,FI1
155,1,423,NA,5,5.18346e-4,ASV_00156,UK1
155,4,190,NA,6,1.97806e-4,ASV_00156,UK2
155,3,336,NA,7,2.18586e-4,ASV_00156,SE1
156,6,12,NA,1,3.58466e-4,ASV_00157,IT1
156,2,137,NA,2,4.6453e-4,ASV_00157,IT2
156,7,7,3,3,4.51009e-5,ASV_00157,IT3
156,5,115,NA,4,3.63939e-4,ASV_00157,FI1
156,1,4,NA,5,0.00113045,ASV_00157,UK1
156,4,612,NA,6,7.32628e-5,ASV_00157,UK2
156,3,72,NA,7,4.20819e-4,ASV_00157,SE1
157,2,493,NA,2,2.36532e-4,ASV_00158,IT2
157,5,233,NA,4,2.38506e-4,ASV_00158,FI1
157,1,415,NA,5,5.31223e-4,ASV_00158,UK1
157,4,78,NA,6,2.37635e-4,ASV_00158,UK2
158,6,223,NA,1,1.92208e-4,ASV_00159,IT1
158,2,83,NA,2,5.36226e-4,ASV_00159,IT2
158,7,10,6,3,2.97963e-5,ASV_00159,IT3
158,1,85,NA,5,8.90981e-4,ASV_00159,UK1
158,4,159,NA,6,2.08533e-4,ASV_00159,UK2
158,3,406,NA,7,1.64332e-4,ASV_00159,SE1
159,6,158,NA,1,2.32014e-4,ASV_00160,IT1
159,2,388,NA,2,3.03227e-4,ASV_00160,IT2
159,7,7,11,3,2.36158e-5,ASV_00160,IT3
159,5,143,NA,4,3.3767e-4,ASV_00160,FI1
159,1,422,NA,5,5.25407e-4,ASV_00160,UK1
159,4,408,NA,6,1.42367e-4,ASV_00160,UK2
159,3,15,NA,7,5.63617e-4,ASV_00160,SE1
160,2,250,NA,2,3.81324e-4,ASV_00161,IT2
160,5,56,NA,4,4.33662e-4,ASV_00161,FI1
160,1,75,NA,5,9.01622e-4,ASV_00161,UK1
160,4,562,NA,6,1.01003e-4,ASV_00161,UK2
160,3,80,NA,7,4.11287e-4,ASV_00161,SE1
