node_id,level1,leaf_id,layer_id,flow,node_name,layer_name,short_name
508,6,73,2,2.77936e-4,ASV_00529,Park,UK2
508,1,665,3,1.93821e-4,ASV_00529,Bian,IT1
508,2,138,4,6.40438e-4,ASV_00529,Fran,IT2
509,1,226,1,5.09253e-4,ASV_00530,NUDC,UK1
509,1,711,3,1.49151e-4,ASV_00530,Bian,IT1
509,2,391,4,3.03023e-4,ASV_00530,Fran,IT2
510,3,216,2,2.80052e-4,ASV_00531,Park,UK2
510,5,247,6,1.18369e-4,ASV_00531,Mink,FI1
511,3,310,2,1.83869e-4,ASV_00532,Park,UK2
512,2,434,4,2.67468e-4,ASV_00533,Fran,IT2
513,2,499,4,2.10188e-4,ASV_00534,Fran,IT2
513,4,224,7,2.49046e-4,ASV_00534,Raab,SE1
514,3,284,2,2.10129e-4,ASV_00535,Park,UK2
514,5,210,6,1.61735e-4,ASV_00535,Mink,FI1
514,4,160,7,3.25175e-4,ASV_00535,Raab,SE1
515,6,229,2,5.38375e-5,ASV_00536,Park,UK2
515,2,458,4,2.43168e-4,ASV_00536,Fran,IT2
515,5,153,6,2.23412e-4,ASV_00536,Mink,FI1
516,1,613,1,2.20414e-4,ASV_00537,NUDC,UK1
516,1,569,3,2.47807e-4,ASV_00537,Bian,IT1
517,1,714,1,1.47425e-4,ASV_00538,NUDC,UK1
517,3,362,2,9.71584e-5,ASV_00538,Park,UK2
517,5,267,6,7.90559e-5,ASV_00538,Mink,FI1
518,3,358,2,1.07133e-4,ASV_00540,Park,UK2
519,1,221,1,5.15939e-4,ASV_00541,NUDC,UK1
519,3,97,2,5.22664e-4,ASV_00541,Park,UK2
519,2,320,4,3.81913e-4,ASV_00541,Fran,IT2
519,5,162,6,2.18058e-4,ASV_00541,Mink,FI1
519,4,337,7,1.62697e-4,ASV_00541,Raab,SE1
520,1,518,1,2.81554e-4,ASV_00542,NUDC,UK1
520,1,445,3,3.21579e-4,ASV_00542,Bian,IT1
520,2,269,4,4.4999e-4,ASV_00542,Fran,IT2
520,1,816,5,3.51343e-5,ASV_00542,Gand,IT3
521,3,225,2,2.69544e-4,ASV_00543,Park,UK2
521,2,489,4,2.16641e-4,ASV_00543,Fran,IT2
521,5,116,6,2.48786e-4,ASV_00543,Mink,FI1
521,4,118,7,3.90079e-4,ASV_00543,Raab,SE1
522,2,216,4,5.17297e-4,ASV_00544,Fran,IT2
523,3,166,2,3.44747e-4,ASV_00545,Park,UK2
524,3,180,2,3.17586e-4,ASV_00546,Park,UK2
524,5,187,6,1.96271e-4,ASV_00546,Mink,FI1
524,4,155,7,3.31942e-4,ASV_00546,Raab,SE1
525,3,262,2,2.31202e-4,ASV_00548,Park,UK2
525,2,554,4,1.14363e-4,ASV_00548,Fran,IT2
525,5,178,6,2.0153e-4,ASV_00548,Mink,FI1
525,4,412,7,8.69664e-5,ASV_00548,Raab,SE1
526,1,102,1,7.28485e-4,ASV_00550,NUDC,UK1
526,6,66,2,2.86244e-4,ASV_00550,Park,UK2
526,1,373,3,3.59296e-4,ASV_00550,Bian,IT1
526,2,120,4,6.89688e-4,ASV_00550,Fran,IT2
526,2,585,5,7.09737e-5,ASV_00550,Gand,IT3
527,1,377,1,3.57918e-4,ASV_00551,NUDC,UK1
527,2,383,4,3.12942e-4,ASV_00551,Fran,IT2
528,3,366,2,8.57812e-5,ASV_00552,Park,UK2
528,4,437,7,5.29579e-5,ASV_00552,Raab,SE1
529,1,250,1,4.73581e-4,ASV_00554,NUDC,UK1
529,3,219,2,2.74199e-4,ASV_00554,Park,UK2
529,2,251,4,4.6939e-4,ASV_00554,Fran,IT2
529,5,158,6,2.19329e-4,ASV_00554,Mink,FI1
529,4,122,7,3.82748e-4,ASV_00554,Raab,SE1
530,3,230,2,2.65981e-4,ASV_00555,Park,UK2
530,1,686,3,1.82136e-4,ASV_00555,Bian,IT1
530,2,210,4,5.46686e-4,ASV_00555,Fran,IT2
531,1,435,1,3.27424e-4,ASV_00556,NUDC,UK1
531,1,634,3,2.10083e-4,ASV_00556,Bian,IT1
531,2,257,4,4.66057e-4,ASV_00556,Fran,IT2
532,3,201,2,2.99998e-4,ASV_00557,Park,UK2
532,5,124,6,2.42925e-4,ASV_00557,Mink,FI1
532,4,347,7,1.58084e-4,ASV_00557,Raab,SE1
533,3,213,2,2.83301e-4,ASV_00558,Park,UK2
534,3,93,2,5.35283e-4,ASV_00559,Park,UK2
534,2,290,4,4.28246e-4,ASV_00559,Fran,IT2
534,4,242,7,2.33674e-4,ASV_00559,Raab,SE1
535,2,496,4,2.10815e-4,ASV_00561,Fran,IT2
536,1,496,1,2.91421e-4,ASV_00562,NUDC,UK1
537,3,149,2,3.88794e-4,ASV_00563,Park,UK2
537,2,379,4,3.16092e-4,ASV_00563,Fran,IT2
537,5,17,6,4.13284e-4,ASV_00563,Mink,FI1
537,4,100,7,4.15287e-4,ASV_00563,Raab,SE1
538,1,599,1,2.27901e-4,ASV_00564,NUDC,UK1
538,1,614,3,2.20273e-4,ASV_00564,Bian,IT1
539,3,158,2,3.6818e-4,ASV_00565,Park,UK2
540,1,471,1,3.05594e-4,ASV_00566,NUDC,UK1
540,6,146,2,1.82638e-4,ASV_00566,Park,UK2
540,2,233,4,4.9779e-4,ASV_00566,Fran,IT2
541,1,347,1,3.79344e-4,ASV_00568,NUDC,UK1
541,3,334,2,1.50511e-4,ASV_00568,Park,UK2
541,2,246,4,4.78803e-4,ASV_00568,Fran,IT2
542,1,458,1,3.14109e-4,ASV_00569,NUDC,UK1
542,2,360,4,3.35501e-4,ASV_00569,Fran,IT2
543,1,131,1,6.63262e-4,ASV_00570,NUDC,UK1
543,3,356,2,1.07698e-4,ASV_00570,Park,UK2
543,1,589,3,2.34217e-4,ASV_00570,Bian,IT1
543,2,86,4,7.63328e-4,ASV_00570,Fran,IT2
543,5,127,6,2.41637e-4,ASV_00570,Mink,FI1
543,4,436,7,5.31308e-5,ASV_00570,Raab,SE1
544,1,768,3,7.28561e-5,ASV_00571,Bian,IT1
544,2,483,4,2.18723e-4,ASV_00571,Fran,IT2
545,3,163,2,3.59137e-4,ASV_00572,Park,UK2
545,2,510,4,1.9437e-4,ASV_00572,Fran,IT2
545,2,629,5,4.02999e-5,ASV_00572,Gand,IT3
546,1,486,1,2.95711e-4,ASV_00574,NUDC,UK1
546,3,373,2,6.21375e-5,ASV_00574,Park,UK2
546,1,617,3,2.17738e-4,ASV_00574,Bian,IT1
546,2,169,4,6.00223e-4,ASV_00574,Fran,IT2
546,2,624,5,4.18948e-5,ASV_00574,Gand,IT3
546,4,112,7,3.95567e-4,ASV_00574,Raab,SE1
547,3,157,2,3.68306e-4,ASV_00575,Park,UK2
547,5,181,6,1.98327e-4,ASV_00575,Mink,FI1
547,4,167,7,3.17577e-4,ASV_00575,Raab,SE1
548,1,301,1,4.21677e-4,ASV_00576,NUDC,UK1
548,6,157,2,1.7443e-4,ASV_00576,Park,UK2
548,1,495,3,2.91995e-4,ASV_00576,Bian,IT1
548,2,122,4,6.8883e-4,ASV_00576,Fran,IT2
549,1,416,1,3.36623e-4,ASV_00577,NUDC,UK1
549,3,139,2,4.06028e-4,ASV_00577,Park,UK2
550,1,271,1,4.43173e-4,ASV_00581,NUDC,UK1
550,6,143,2,1.84457e-4,ASV_00581,Park,UK2
550,2,171,4,5.9821e-4,ASV_00581,Fran,IT2
551,3,300,2,1.97012e-4,ASV_00582,Park,UK2
552,5,19,6,4.077e-4,ASV_00583,Mink,FI1
552,4,377,7,1.3309e-4,ASV_00583,Raab,SE1
553,1,364,1,3.6662e-4,ASV_00584,NUDC,UK1
553,6,156,2,1.74574e-4,ASV_00584,Park,UK2
554,3,298,2,1.97795e-4,ASV_00585,Park,UK2
555,6,125,2,2.07934e-4,ASV_00586,Park,UK2
556,1,128,1,6.64647e-4,ASV_00587,NUDC,UK1
556,3,155,2,3.70743e-4,ASV_00587,Park,UK2
556,2,288,4,4.29493e-4,ASV_00587,Fran,IT2
556,5,99,6,2.68604e-4,ASV_00587,Mink,FI1
556,4,21,7,7.2488e-4,ASV_00587,Raab,SE1
557,1,678,1,1.87433e-4,ASV_00589,NUDC,UK1
557,6,60,2,2.94157e-4,ASV_00589,Park,UK2
558,4,431,7,5.8348e-5,ASV_00590,Raab,SE1
559,1,51,1,8.43355e-4,ASV_00591,NUDC,UK1
559,6,190,2,1.35259e-4,ASV_00591,Park,UK2
560,2,327,4,3.70887e-4,ASV_00592,Fran,IT2
561,6,148,2,1.8045e-4,ASV_00593,Park,UK2
561,4,395,7,1.21184e-4,ASV_00593,Raab,SE1
562,1,737,3,1.1978e-4,ASV_00594,Bian,IT1
562,2,407,4,2.92005e-4,ASV_00594,Fran,IT2
563,1,194,1,5.61709e-4,ASV_00595,NUDC,UK1
563,3,242,2,2.51724e-4,ASV_00595,Park,UK2
563,1,644,3,2.04774e-4,ASV_00595,Bian,IT1
563,2,275,4,4.43706e-4,ASV_00595,Fran,IT2
564,1,760,3,8.19256e-5,ASV_00596,Bian,IT1
564,2,289,4,4.28602e-4,ASV_00596,Fran,IT2
565,3,198,2,3.04256e-4,ASV_00597,Park,UK2
566,6,218,2,9.45454e-5,ASV_00600,Park,UK2
566,5,182,6,1.98207e-4,ASV_00600,Mink,FI1
566,4,365,7,1.42733e-4,ASV_00600,Raab,SE1
567,5,10,6,4.30409e-4,ASV_00601,Mink,FI1
567,4,11,7,7.94014e-4,ASV_00601,Raab,SE1
568,3,325,2,1.65061e-4,ASV_00602,Park,UK2
569,3,130,2,4.33573e-4,ASV_00603,Park,UK2
569,5,288,6,4.63043e-5,ASV_00603,Mink,FI1
569,4,132,7,3.64086e-4,ASV_00603,Raab,SE1
570,1,567,1,2.50086e-4,ASV_00604,NUDC,UK1
570,6,127,2,2.05938e-4,ASV_00604,Park,UK2
571,1,597,1,2.28385e-4,ASV_00607,NUDC,UK1
571,3,86,2,5.59431e-4,ASV_00607,Park,UK2
571,5,271,6,7.50623e-5,ASV_00607,Mink,FI1
571,4,266,7,2.11248e-4,ASV_00607,Raab,SE1
572,5,102,6,2.65078e-4,ASV_00610,Mink,FI1
572,4,206,7,2.7383e-4,ASV_00610,Raab,SE1
573,1,197,1,5.55417e-4,ASV_00611,NUDC,UK1
573,2,514,4,1.86084e-4,ASV_00611,Fran,IT2
574,1,447,1,3.20579e-4,ASV_00612,NUDC,UK1
574,2,363,4,3.35298e-4,ASV_00612,Fran,IT2
575,1,729,3,1.28952e-4,ASV_00613,Bian,IT1
575,2,443,4,2.59193e-4,ASV_00613,Fran,IT2
576,4,440,7,4.85497e-5,ASV_00614,Raab,SE1
577,1,461,1,3.11428e-4,ASV_00615,NUDC,UK1
577,2,408,4,2.91865e-4,ASV_00615,Fran,IT2
578,1,295,1,4.25304e-4,ASV_00618,NUDC,UK1
578,3,315,2,1.74839e-4,ASV_00618,Park,UK2
578,2,339,4,3.53317e-4,ASV_00618,Fran,IT2
579,1,754,3,8.62777e-5,ASV_00619,Bian,IT1
580,1,546,1,2.65546e-4,ASV_00620,NUDC,UK1
580,3,111,2,4.83427e-4,ASV_00620,Park,UK2
580,2,485,4,2.17894e-4,ASV_00620,Fran,IT2
580,5,138,6,2.35902e-4,ASV_00620,Mink,FI1
581,5,106,6,2.63963e-4,ASV_00621,Mink,FI1
581,4,273,7,2.02327e-4,ASV_00621,Raab,SE1
582,1,422,1,3.32403e-4,ASV_00622,NUDC,UK1
582,6,159,2,1.71377e-4,ASV_00622,Park,UK2
582,1,607,3,2.23197e-4,ASV_00622,Bian,IT1
582,2,123,4,6.86118e-4,ASV_00622,Fran,IT2
583,3,332,2,1.55479e-4,ASV_00626,Park,UK2
583,5,97,6,2.692e-4,ASV_00626,Mink,FI1
584,1,584,1,2.39053e-4,ASV_00627,NUDC,UK1
584,3,48,2,6.88901e-4,ASV_00627,Park,UK2
584,5,110,6,2.59143e-4,ASV_00627,Mink,FI1
584,4,63,7,5.53365e-4,ASV_00627,Raab,SE1
585,1,106,1,7.22454e-4,ASV_00628,NUDC,UK1
585,6,123,2,2.09331e-4,ASV_00628,Park,UK2
585,2,91,4,7.53018e-4,ASV_00628,Fran,IT2
586,3,152,2,3.7743e-4,ASV_00629,Park,UK2
587,6,121,2,2.1267e-4,ASV_00630,Park,UK2
587,2,462,4,2.38338e-4,ASV_00630,Fran,IT2
587,5,108,6,2.62369e-4,ASV_00630,Mink,FI1
587,4,449,7,3.2116e-5,ASV_00630,Raab,SE1
588,4,391,7,1.23217e-4,ASV_00631,Raab,SE1
589,3,322,2,1.68373e-4,ASV_00633,Park,UK2
589,2,449,4,2.50316e-4,ASV_00633,Fran,IT2
590,1,191,1,5.66499e-4,ASV_00635,NUDC,UK1
590,6,101,2,2.448e-4,ASV_00635,Park,UK2
590,1,585,3,2.37978e-4,ASV_00635,Bian,IT1
590,2,273,4,4.44945e-4,ASV_00635,Fran,IT2
591,2,461,4,2.39667e-4,ASV_00636,Fran,IT2
591,2,618,5,4.902e-5,ASV_00636,Gand,IT3
592,6,82,2,2.66825e-4,ASV_00637,Park,UK2
593,6,215,2,1.00273e-4,ASV_00638,Park,UK2
593,2,450,4,2.5008e-4,ASV_00638,Fran,IT2
593,5,5,6,4.45239e-4,ASV_00638,Mink,FI1
593,4,157,7,3.29799e-4,ASV_00638,Raab,SE1
594,3,303,2,1.95424e-4,ASV_00639,Park,UK2
595,3,350,2,1.16187e-4,ASV_00640,Park,UK2
595,5,101,6,2.65655e-4,ASV_00640,Mink,FI1
595,4,360,7,1.47888e-4,ASV_00640,Raab,SE1
596,1,299,1,4.23027e-4,ASV_00641,NUDC,UK1
596,6,191,2,1.34794e-4,ASV_00641,Park,UK2
596,2,454,4,2.47556e-4,ASV_00641,Fran,IT2
596,5,100,6,2.67872e-4,ASV_00641,Mink,FI1
596,4,212,7,2.67616e-4,ASV_00641,Raab,SE1
597,1,149,1,6.45144e-4,ASV_00643,NUDC,UK1
597,3,359,2,1.04393e-4,ASV_00643,Park,UK2
597,2,442,4,2.59832e-4,ASV_00643,Fran,IT2
597,5,41,6,3.61858e-4,ASV_00643,Mink,FI1
597,4,138,7,3.52624e-4,ASV_00643,Raab,SE1
598,5,135,6,2.36296e-4,ASV_00644,Mink,FI1
598,4,350,7,1.56417e-4,ASV_00644,Raab,SE1
599,3,147,2,3.89943e-4,ASV_00645,Park,UK2
599,2,230,4,5.00297e-4,ASV_00645,Fran,IT2
599,5,173,6,2.07915e-4,ASV_00645,Mink,FI1
599,4,238,7,2.36093e-4,ASV_00645,Raab,SE1
600,6,220,2,9.05536e-5,ASV_00647,Park,UK2
600,4,181,7,2.98119e-4,ASV_00647,Raab,SE1
601,5,222,6,1.46912e-4,ASV_00649,Mink,FI1
601,4,306,7,1.80803e-4,ASV_00649,Raab,SE1
602,1,237,1,4.89352e-4,ASV_00651,NUDC,UK1
602,3,190,2,3.09326e-4,ASV_00651,Park,UK2
602,2,298,4,4.13356e-4,ASV_00651,Fran,IT2
602,5,217,6,1.5397e-4,ASV_00651,Mink,FI1
603,4,315,7,1.74915e-4,ASV_00652,Raab,SE1
604,3,306,2,1.90351e-4,ASV_00653,Park,UK2
605,1,136,1,6.59595e-4,ASV_00654,NUDC,UK1
605,3,127,2,4.40534e-4,ASV_00654,Park,UK2
605,1,469,3,3.06175e-4,ASV_00654,Bian,IT1
605,2,101,4,7.39134e-4,ASV_00654,Fran,IT2
605,2,619,5,4.68855e-5,ASV_00654,Gand,IT3
605,4,77,7,5.03726e-4,ASV_00654,Raab,SE1
606,1,292,1,4.25524e-4,ASV_00656,NUDC,UK1
606,6,81,2,2.67278e-4,ASV_00656,Park,UK2
606,1,680,3,1.86446e-4,ASV_00656,Bian,IT1
606,2,146,4,6.30105e-4,ASV_00656,Fran,IT2
606,5,109,6,2.60366e-4,ASV_00656,Mink,FI1
606,4,301,7,1.86373e-4,ASV_00656,Raab,SE1
607,1,405,1,3.42451e-4,ASV_00657,NUDC,UK1
607,6,128,2,2.05252e-4,ASV_00657,Park,UK2
608,4,253,7,2.23711e-4,ASV_00659,Raab,SE1
609,3,232,2,2.64716e-4,ASV_00660,Park,UK2
610,2,311,4,3.99279e-4,ASV_00662,Fran,IT2
610,5,254,6,1.08472e-4,ASV_00662,Mink,FI1
610,4,140,7,3.48926e-4,ASV_00662,Raab,SE1
611,3,280,2,2.1294e-4,ASV_00663,Park,UK2
612,3,360,2,1.03239e-4,ASV_00665,Park,UK2
612,2,368,4,3.32957e-4,ASV_00665,Fran,IT2
613,2,469,4,2.32382e-4,ASV_00666,Fran,IT2
613,5,81,6,3.04463e-4,ASV_00666,Mink,FI1
613,4,125,7,3.79658e-4,ASV_00666,Raab,SE1
614,2,252,4,4.69161e-4,ASV_00668,Fran,IT2
615,6,193,2,1.33871e-4,ASV_00669,Park,UK2
616,3,331,2,1.58596e-4,ASV_00670,Park,UK2
617,1,248,1,4.74416e-4,ASV_00671,NUDC,UK1
617,6,27,2,3.54895e-4,ASV_00671,Park,UK2
617,1,612,3,2.20923e-4,ASV_00671,Bian,IT1
617,2,400,4,2.94171e-4,ASV_00671,Fran,IT2
617,4,176,7,3.05398e-4,ASV_00671,Raab,SE1
618,1,108,1,7.08261e-4,ASV_00673,NUDC,UK1
618,6,68,2,2.85364e-4,ASV_00673,Park,UK2
618,2,150,4,6.2088e-4,ASV_00673,Fran,IT2
619,1,775,3,6.81575e-5,ASV_00674,Bian,IT1
620,4,346,7,1.583e-4,ASV_00675,Raab,SE1
621,3,238,2,2.57364e-4,ASV_00676,Park,UK2
621,2,436,4,2.6379e-4,ASV_00676,Fran,IT2
622,1,564,1,2.53767e-4,ASV_00679,NUDC,UK1
622,2,426,4,2.72738e-4,ASV_00679,Fran,IT2
623,3,128,2,4.38536e-4,ASV_00682,Park,UK2
623,5,96,6,2.69829e-4,ASV_00682,Mink,FI1
624,5,197,6,1.7757e-4,ASV_00683,Mink,FI1
624,4,319,7,1.70954e-4,ASV_00683,Raab,SE1
625,4,101,7,4.13436e-4,ASV_00685,Raab,SE1
626,3,349,2,1.1792e-4,ASV_00686,Park,UK2
626,2,455,4,2.47155e-4,ASV_00686,Fran,IT2
626,4,272,7,2.03858e-4,ASV_00686,Raab,SE1
627,2,448,4,2.50589e-4,ASV_00687,Fran,IT2
628,3,153,2,3.73644e-4,ASV_00688,Park,UK2
628,4,165,7,3.21387e-4,ASV_00688,Raab,SE1
629,3,282,2,2.11246e-4,ASV_00689,Park,UK2
629,5,171,6,2.09986e-4,ASV_00689,Mink,FI1
629,4,83,7,4.65396e-4,ASV_00689,Raab,SE1
630,1,662,1,1.9525e-4,ASV_00690,NUDC,UK1
630,1,774,3,6.91024e-5,ASV_00690,Bian,IT1
631,3,132,2,4.27335e-4,ASV_00693,Park,UK2
631,4,203,7,2.77866e-4,ASV_00693,Raab,SE1
632,3,293,2,2.02303e-4,ASV_00694,Park,UK2
633,3,214,2,2.81304e-4,ASV_00695,Park,UK2
634,1,535,1,2.72171e-4,ASV_00697,NUDC,UK1
634,1,755,3,8.51327e-5,ASV_00697,Bian,IT1
634,2,355,4,3.42398e-4,ASV_00697,Fran,IT2
635,3,233,2,2.6357e-4,ASV_00699,Park,UK2
636,1,418,1,3.36091e-4,ASV_00700,NUDC,UK1
636,4,417,7,7.44733e-5,ASV_00700,Raab,SE1
637,1,721,1,1.35655e-4,ASV_00701,NUDC,UK1
638,5,287,6,4.85356e-5,ASV_00704,Mink,FI1
638,4,286,7,1.93346e-4,ASV_00704,Raab,SE1
639,3,335,2,1.50172e-4,ASV_00705,Park,UK2
639,5,230,6,1.41884e-4,ASV_00705,Mink,FI1
640,1,173,1,5.99095e-4,ASV_00708,NUDC,UK1
641,6,205,2,1.14875e-4,ASV_00709,Park,UK2
641,2,217,4,5.16403e-4,ASV_00709,Fran,IT2
641,4,297,7,1.87722e-4,ASV_00709,Raab,SE1
642,4,385,7,1.27272e-4,ASV_00711,Raab,SE1
643,5,132,6,2.37096e-4,ASV_00712,Mink,FI1
643,4,398,7,1.16849e-4,ASV_00712,Raab,SE1
644,1,692,3,1.7596e-4,ASV_00714,Bian,IT1
644,2,529,4,1.52258e-4,ASV_00714,Fran,IT2
645,5,299,6,1.32434e-5,ASV_00715,Mink,FI1
646,2,437,4,2.63738e-4,ASV_00718,Fran,IT2
647,1,273,1,4.42266e-4,ASV_00721,NUDC,UK1
647,6,86,2,2.58573e-4,ASV_00721,Park,UK2
647,2,205,4,5.51134e-4,ASV_00721,Fran,IT2
647,4,344,7,1.58885e-4,ASV_00721,Raab,SE1
648,4,444,7,4.1777e-5,ASV_00722,Raab,SE1
649,3,367,2,8.39526e-5,ASV_00723,Park,UK2
649,5,177,6,2.02039e-4,ASV_00723,Mink,FI1
649,4,136,7,3.5727e-4,ASV_00723,Raab,SE1
650,2,573,4,8.479e-5,ASV_00724,Fran,IT2
651,3,121,2,4.6532e-4,ASV_00726,Park,UK2
651,2,416,4,2.83814e-4,ASV_00726,Fran,IT2
651,4,130,7,3.71928e-4,ASV_00726,Raab,SE1
652,1,464,1,3.10617e-4,ASV_00727,NUDC,UK1
652,3,99,2,5.13419e-4,ASV_00727,Park,UK2
652,2,297,4,4.14408e-4,ASV_00727,Fran,IT2
652,5,122,6,2.43834e-4,ASV_00727,Mink,FI1
652,4,305,7,1.82607e-4,ASV_00727,Raab,SE1
653,6,182,2,1.44537e-4,ASV_00728,Park,UK2
653,1,705,3,1.60183e-4,ASV_00728,Bian,IT1
653,2,281,4,4.34873e-4,ASV_00728,Fran,IT2
654,5,277,6,6.53724e-5,ASV_00729,Mink,FI1
655,6,178,2,1.49296e-4,ASV_00730,Park,UK2
656,1,749,3,9.39518e-5,ASV_00732,Bian,IT1
656,2,492,4,2.16177e-4,ASV_00732,Fran,IT2
656,1,810,5,3.72999e-5,ASV_00732,Gand,IT3
657,1,395,1,3.47175e-4,ASV_00733,NUDC,UK1
657,6,102,2,2.4313e-4,ASV_00733,Park,UK2
658,2,225,4,5.09501e-4,ASV_00734,Fran,IT2
659,4,374,7,1.36662e-4,ASV_00735,Raab,SE1
660,1,438,1,3.24287e-4,ASV_00736,NUDC,UK1
660,3,357,2,1.07419e-4,ASV_00736,Park,UK2
660,4,311,7,1.77348e-4,ASV_00736,Raab,SE1
661,3,229,2,2.66947e-4,ASV_00737,Park,UK2
661,4,264,7,2.15293e-4,ASV_00737,Raab,SE1
662,6,114,2,2.21994e-4,ASV_00742,Park,UK2
663,3,205,2,2.96786e-4,ASV_00743,Park,UK2
663,5,278,6,6.45364e-5,ASV_00743,Mink,FI1
663,4,141,7,3.48682e-4,ASV_00743,Raab,SE1
664,1,249,1,4.73827e-4,ASV_00744,NUDC,UK1
664,6,155,2,1.74996e-4,ASV_00744,Park,UK2
665,1,629,1,2.12587e-4,ASV_00745,NUDC,UK1
666,5,128,6,2.40838e-4,ASV_00746,Mink,FI1
666,4,61,7,5.63847e-4,ASV_00746,Raab,SE1
667,3,174,2,3.30896e-4,ASV_00747,Park,UK2
667,4,383,7,1.29271e-4,ASV_00747,Raab,SE1
668,1,583,1,2.39206e-4,ASV_00751,NUDC,UK1
668,3,324,2,1.67627e-4,ASV_00751,Park,UK2
668,4,263,7,2.16488e-4,ASV_00751,Raab,SE1
669,3,247,2,2.45321e-4,ASV_00752,Park,UK2
670,5,161,6,2.18286e-4,ASV_00753,Mink,FI1
671,1,406,1,3.41037e-4,ASV_00755,NUDC,UK1
671,3,151,2,3.82066e-4,ASV_00755,Park,UK2
671,2,313,4,3.95169e-4,ASV_00755,Fran,IT2
672,6,181,2,1.4552e-4,ASV_00757,Park,UK2
672,1,693,3,1.73032e-4,ASV_00757,Bian,IT1
672,2,305,4,4.02598e-4,ASV_00757,Fran,IT2
673,1,402,1,3.44348e-4,ASV_00758,NUDC,UK1
673,2,277,4,4.42113e-4,ASV_00758,Fran,IT2
673,5,112,6,2.55158e-4,ASV_00758,Mink,FI1
674,2,396,4,2.97042e-4,ASV_00760,Fran,IT2
675,3,244,2,2.51061e-4,ASV_00761,Park,UK2
675,5,221,6,1.49017e-4,ASV_00761,Mink,FI1
676,3,240,2,2.55097e-4,ASV_00762,Park,UK2
677,3,206,2,2.89083e-4,ASV_00763,Park,UK2
677,5,175,6,2.07123e-4,ASV_00763,Mink,FI1
677,4,235,7,2.41477e-4,ASV_00763,Raab,SE1
678,5,260,6,9.3714e-5,ASV_00764,Mink,FI1
678,4,146,7,3.40981e-4,ASV_00764,Raab,SE1
679,1,341,1,3.83725e-4,ASV_00769,NUDC,UK1
679,3,268,2,2.24845e-4,ASV_00769,Park,UK2
679,2,286,4,4.30759e-4,ASV_00769,Fran,IT2
680,1,386,1,3.50213e-4,ASV_00770,NUDC,UK1
680,6,225,2,7.14479e-5,ASV_00770,Park,UK2
681,1,219,1,5.1976e-4,ASV_00772,NUDC,UK1
681,3,292,2,2.03485e-4,ASV_00772,Park,UK2
681,2,259,4,4.62685e-4,ASV_00772,Fran,IT2
681,5,115,6,2.50855e-4,ASV_00772,Mink,FI1
682,5,134,6,2.36942e-4,ASV_00774,Mink,FI1
682,4,150,7,3.38241e-4,ASV_00774,Raab,SE1
683,5,250,6,1.15797e-4,ASV_00775,Mink,FI1
683,4,196,7,2.83649e-4,ASV_00775,Raab,SE1
684,1,290,1,4.28915e-4,ASV_00778,NUDC,UK1
684,2,384,4,3.12e-4,ASV_00778,Fran,IT2
685,1,382,1,3.54445e-4,ASV_00779,NUDC,UK1
686,6,212,2,1.09469e-4,ASV_00781,Park,UK2
686,2,176,4,5.91124e-4,ASV_00781,Fran,IT2
687,2,528,4,1.53546e-4,ASV_00782,Fran,IT2
687,2,658,5,2.24434e-5,ASV_00782,Gand,IT3
688,5,40,6,3.65183e-4,ASV_00786,Mink,FI1
688,4,394,7,1.21618e-4,ASV_00786,Raab,SE1
689,1,763,3,7.52825e-5,ASV_00787,Bian,IT1
690,4,237,7,2.37357e-4,ASV_00788,Raab,SE1
691,1,261,1,4.5782e-4,ASV_00789,NUDC,UK1
691,2,328,4,3.69562e-4,ASV_00789,Fran,IT2
692,6,180,2,1.48529e-4,ASV_00790,Park,UK2
693,4,173,7,3.10022e-4,ASV_00792,Raab,SE1
694,6,166,2,1.61266e-4,ASV_00793,Park,UK2
694,2,223,4,5.10935e-4,ASV_00793,Fran,IT2
695,4,231,7,2.4446e-4,ASV_00794,Raab,SE1
696,6,224,2,7.69119e-5,ASV_00795,Park,UK2
696,5,213,6,1.55321e-4,ASV_00795,Mink,FI1
696,4,307,7,1.79589e-4,ASV_00795,Raab,SE1
697,3,278,2,2.14852e-4,ASV_00797,Park,UK2
698,2,404,4,2.93244e-4,ASV_00798,Fran,IT2
699,3,328,2,1.63266e-4,ASV_00799,Park,UK2
700,3,172,2,3.31139e-4,ASV_00801,Park,UK2
700,2,304,4,4.03543e-4,ASV_00801,Fran,IT2
700,4,187,7,2.91767e-4,ASV_00801,Raab,SE1
701,2,432,4,2.6966e-4,ASV_00802,Fran,IT2
702,4,414,7,7.83641e-5,ASV_00803,Raab,SE1
703,3,177,2,3.22001e-4,ASV_00804,Park,UK2
703,4,438,7,5.19662e-5,ASV_00804,Raab,SE1
704,5,296,6,3.11007e-5,ASV_00805,Mink,FI1
705,1,254,1,4.71254e-4,ASV_00806,NUDC,UK1
705,6,207,2,1.13521e-4,ASV_00806,Park,UK2
705,2,308,4,4.00749e-4,ASV_00806,Fran,IT2
706,6,176,2,1.51244e-4,ASV_00807,Park,UK2
706,2,464,4,2.37062e-4,ASV_00807,Fran,IT2
706,5,189,6,1.9444e-4,ASV_00807,Mink,FI1
706,4,349,7,1.5692e-4,ASV_00807,Raab,SE1
707,6,163,2,1.63529e-4,ASV_00808,Park,UK2
707,2,312,4,3.95892e-4,ASV_00808,Fran,IT2
