Row.names,n_nodes,n_edges,density,connectanse,diameter,avg_path,between,mean_cc,mean_degree,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16
102_UK2,630,19338,30.695238095238096,0.0976001211295329,1.441425737813308,1.9245615363262423,134.5,0.16651154162192,61.39047619047619,NA,NA,363851,NA,359383,0,367952,72007,0,0,0,0,0,0,0,0
103_FI1,329,18455,56.09422492401216,0.34203795685373267,1.3438880056527118,1.6583697827859738,1.5,0.4771970404144661,112.18844984802432,NA,NA,420543,NA,411939,0,415040,359272,0,0,0,0,0,0,0,0
103_IT1,307,13312,43.36156351791531,0.2834089118817994,1.3404374790727722,1.7166762470460497,19,0.37260841856633786,86.72312703583061,NA,NA,282580,NA,266603,0,242792,153331,0,0,0,0,0,0,0,0
103_IT2,566,37158,65.65017667844523,0.23239000594139905,1.4523528236234542,1.7677100597266957,5.5,0.33344414414876755,131.30035335689047,NA,NA,1269043,NA,1238654,0,1165675,597775,0,0,0,0,0,0,0,0
103_IT3,217,1243,5.728110599078341,0.05303806110257723,2.7255545461427815,2.576463560334528,50,0.17514506912981215,11.456221198156681,NA,NA,4631,NA,4516,0,4334,950,0,0,0,0,0,0,0,0
103_SE1,461,24807,53.81127982646421,0.2339620862020183,1.3825757575757578,1.7674337451664623,1,0.3609954903807286,107.62255965292842,NA,NA,645075,NA,654794,0,668773,360146,0,0,0,0,0,0,0,0
103_UK1,490,67487,137.72857142857143,0.5633070406076541,0.9278350515463918,1.4366929593923459,0,0.6362273667892252,275.45714285714286,NA,NA,2270366,NA,2448160,0,2503932,4099570,0,0,0,0,0,0,0,0
103_UK2,630,19551,31.033333333333335,0.09867514573396927,1.4503840167625768,1.9221036162212632,82,0.1678407612463223,62.06666666666667,NA,NA,368247,NA,366048,0,376233,73881,0,0,0,0,0,0,0,0
104_FI1,329,18338,55.73860182370821,0.33986952331529396,1.3115806944327515,1.6601675439246795,0,0.4749209150748864,111.47720364741642,NA,NA,404876,NA,418690,0,415447,353549,0,0,0,0,0,0,0,0
104_IT1,307,13313,43.36482084690554,0.2834302016137617,1.342008079132317,1.7166336675821252,1.5,0.3629298113650492,86.72964169381108,NA,NA,265267,NA,263262,0,263688,147483,0,0,0,0,0,0,0,0
104_IT2,566,37244,65.80212014134275,0.232927858907408,1.4477611940298507,1.7671909690734544,30.5,0.33264482258689426,131.6042402826855,NA,NA,1253387,NA,1218738,0,1213138,603122,0,0,0,0,0,0,0,0
104_IT3,217,1295,5.967741935483871,0.055256869772998804,2.804360281333966,2.5474910394265233,76.5,0.16894768975530325,11.935483870967742,NA,NA,4867,NA,5031,0,5121,1042,0,0,0,0,0,0,0,0
104_SE1,461,25272,54.81995661605206,0.2383476374610959,1.41917502787068,1.7634820333867773,21.5,0.37402455756744124,109.63991323210412,NA,NA,665621,NA,692819,0,676096,391080,0,0,0,0,0,0,0,0
104_UK1,490,67540,137.83673469387756,0.5637494261508285,0.9327212199312713,1.4362505738491715,0,0.6307051070489064,275.6734693877551,NA,NA,2432144,NA,2435628,0,2423844,4055175,0,0,0,0,0,0,0,0
104_UK2,630,19703,31.274603174603175,0.09944229944229944,1.4262882618191433,1.923844853256618,641.5,0.1722656679844169,62.54920634920635,NA,NA,379791,NA,378997,0,379488,78221,0,0,0,0,0,0,0,0
105_FI1,329,18254,55.483282674772035,0.3383126992364149,1.3833553779950445,1.6620394395433316,0,0.4713760752271263,110.96656534954407,NA,NA,415467,NA,412448,0,399089,348402,0,0,0,0,0,0,0,0
105_IT1,307,13284,43.270358306188925,0.2828127993868557,1.3026487566835692,1.7172084903451066,343.5,0.37071880871809826,86.54071661237785,NA,NA,271198,NA,267244,0,250649,151986,0,0,0,0,0,0,0,0
105_IT2,566,36962,65.30388692579506,0.23116420150723913,1.4398519681424187,1.7689171018480878,234.83333333333334,0.3246467857674276,130.6077738515901,NA,NA,1227528,NA,1220045,0,1182812,569746,0,0,0,0,0,0,0,0
105_IT3,216,1240,5.7407407407407405,0.053402239448751075,2.694551694551694,2.5939276485788114,103.5,0.17366611497432918,11.481481481481481,NA,NA,4695,NA,4894,0,4429,1019,0,0,0,0,0,0,0,0
105_SE1,461,25240,54.75054229934924,0.23804583608412713,1.4208695652173917,1.7647269640667735,4,0.3698490968615384,109.50108459869848,NA,NA,705292,NA,665772,0,651411,384532,0,0,0,0,0,0,0,0
105_UK1,490,67543,137.84285714285716,0.5637744668419515,0.9278065630397236,1.4362255331580485,0,0.6340396894458451,275.6857142857143,NA,NA,2437649,NA,2437180,0,2372918,4088436,0,0,0,0,0,0,0,0
105_UK2,630,19724,31.307936507936507,0.0995482877835819,1.4409330618212195,1.9281449516743634,121,0.1739590377548529,62.615873015873014,NA,NA,376681,NA,384206,0,386705,79720,0,0,0,0,0,0,0,0
106_FI1,329,18368,55.829787234042556,0.3404255319148936,1.3627705627705629,1.659759804284973,2,0.47629453054482634,111.65957446808511,NA,NA,415145,NA,419731,0,400871,359261,0,0,0,0,0,0,0,0
106_IT1,307,13426,43.732899022801305,0.2858359413254987,1.3851552271696157,1.7143343765301995,162,0.36840997898413536,87.46579804560261,NA,NA,262198,NA,265068,0,276119,153584,0,0,0,0,0,0,0,0
106_IT2,566,36874,65.14840989399293,0.23061384033271834,1.4304232804232804,1.769436192501329,3487,0.330442234453607,130.29681978798587,NA,NA,1222476,NA,1206885,0,1197687,586000,0,0,0,0,0,0,0,0
106_IT3,217,1187,5.470046082949309,0.05064857484212323,3.1943213649096,2.6240399385560678,101,0.16866123173931583,10.940092165898617,NA,NA,4411,NA,4110,0,4325,830,0,0,0,0,0,0,0,0
106_SE1,461,24725,53.633405639913235,0.23318872017353579,1.401941226941227,1.7677544091294917,0,0.36492568706981887,107.26681127982647,NA,NA,698327,NA,652953,0,617412,359700,0,0,0,0,0,0,0,0
106_UK1,490,67588,137.934693877551,0.5641500772087976,0.9380629732961339,1.4358499227912023,0,0.6329668074691869,275.869387755102,NA,NA,2434678,NA,2442921,0,2380895,4087117,0,0,0,0,0,0,0,0
106_UK2,630,19780,31.396825396825395,0.09983092336033512,1.4725093984962405,1.921003356297474,338.5,0.1716387541496461,62.79365079365079,NA,NA,385903,NA,374942,0,377025,77539,0,0,0,0,0,0,0,0
107_FI1,329,18269,55.52887537993921,0.3385907035362147,1.3358931783589316,1.6614834309437319,4.333333333333333,0.47253779615838437,111.05775075987842,NA,NA,424437,NA,405701,0,397441,350891,0,0,0,0,0,0,0,0
107_IT1,307,13223,43.071661237785015,0.28151412573715695,1.34858292392539,1.7186774818505035,0,0.374096770657221,86.14332247557003,NA,NA,266121,NA,262843,0,253817,153656,0,0,0,0,0,0,0,0
107_IT2,566,36996,65.36395759717314,0.23137684105194034,1.4453928424516658,1.7687857656587136,1527.4166666666667,0.33271006116342405,130.72791519434628,NA,NA,1157280,NA,1207058,0,1285202,594361,0,0,0,0,0,0,0,0
107_IT3,216,1237,5.726851851851852,0.053273040482342805,2.665229515229515,2.5632213608957795,277.91666666666674,0.16225246160433532,11.453703703703704,NA,NA,4533,NA,4281,0,4374,793,0,0,0,0,0,0,0,0
107_SE1,461,24610,53.38394793926247,0.23210412147505424,1.3673719224919316,1.7684334622276714,380.36666666666656,0.3620857609981925,106.76789587852494,NA,NA,662323,NA,642805,0,647672,354578,0,0,0,0,0,0,0,0
107_UK1,490,67544,137.84489795918367,0.5637828137389925,0.9314051418439715,1.4362171862610074,0,0.6289396922150542,275.68979591836734,NA,NA,2359198,NA,2444834,0,2502107,4041984,0,0,0,0,0,0,0,0
107_UK2,630,19703,31.274603174603175,0.09944229944229944,1.4337715617715618,1.923769147298559,135.33333333333331,0.1705873692282928,62.54920634920635,NA,NA,386594,NA,374752,0,372546,77357,0,0,0,0,0,0,0,0
108_FI1,329,18329,55.7112462006079,0.339702720735414,1.3890909090909092,1.6604084809845059,0,0.473922525576474,111.4224924012158,NA,NA,431731,NA,415470,0,387966,354387,0,0,0,0,0,0,0,0
108_IT1,307,13333,43.4299674267101,0.28385599625300717,1.355338753980674,1.7168678546337102,455.5,0.3766081860021093,86.8599348534202,NA,NA,261866,NA,269961,0,262635,156660,0,0,0,0,0,0,0,0
108_IT2,566,37157,65.64840989399293,0.23238375183714313,1.4560089789340394,1.7676912974139278,0,0.32935465767900424,131.29681978798587,NA,NA,1238261,NA,1223896,0,1205654,587777,0,0,0,0,0,0,0,0
108_IT3,217,1160,5.345622119815668,0.04949650110940434,2.844062901155328,2.633469875405359,102,0.15130936855575997,10.691244239631336,NA,NA,3998,NA,3968,0,4082,718,0,0,0,0,0,0,0,0
108_SE1,461,24666,53.50542299349241,0.2326322738847496,1.3818373407414506,1.7681882486088842,383.0833333333335,0.3628000824297088,107.01084598698482,NA,NA,653222,NA,670218,0,636185,356367,0,0,0,0,0,0,0,0
108_UK1,490,67479,137.71224489795918,0.5632402654313259,0.9398148148148147,1.436759734568674,0,0.6297042277642,275.42448979591836,NA,NA,2359106,NA,2417032,0,2506092,4045299,0,0,0,0,0,0,0,0
108_UK2,630,19676,31.23174603174603,0.09930602871779343,1.4561399352444129,1.9230423701011936,91,0.17097775771021384,62.46349206349206,NA,NA,374010,NA,379789,0,376154,77473,0,0,0,0,0,0,0,0
109_FI1,329,18308,55.64741641337386,0.33931351471569426,1.3331613591887566,1.6607606197642524,2832.5,0.470808847051007,111.29483282674772,NA,NA,405573,NA,413362,0,414165,350630,0,0,0,0,0,0,0,0
109_IT1,307,13228,43.08794788273616,0.28162057439696836,1.2447117172572102,1.7184007153349938,0,0.3740605982819,86.17589576547232,NA,NA,264886,NA,266316,0,255062,152327,0,0,0,0,0,0,0,0
109_IT2,566,36866,65.13427561837456,0.230563807498671,1.4754548672615901,1.7695112417524,2,0.32777378665467577,130.26855123674912,NA,NA,1184354,NA,1233919,0,1206546,576994,0,0,0,0,0,0,0,0
109_IT3,217,1252,5.7695852534562215,0.053422085680150194,2.7036758563074352,2.5781276668373443,68,0.16681295209645852,11.539170506912443,NA,NA,4720,NA,4871,0,4755,961,0,0,0,0,0,0,0,0
109_SE1,461,24822,53.84381778741866,0.23410355559747242,1.403123702781237,1.7669150240497973,101,0.35923941421128464,107.68763557483732,NA,NA,662427,NA,664754,0,643982,355176,0,0,0,0,0,0,0,0
109_UK1,490,67786,138.33877551020407,0.5658027628229205,0.951621257640112,1.4341972371770795,0,0.6373233304156298,276.67755102040815,NA,NA,2455059,NA,2422537,0,2367904,4142793,0,0,0,0,0,0,0,0
109_UK2,630,19702,31.273015873015872,0.09943725237842885,1.435526174776777,1.9249955838191133,824.9166666666666,0.17248786263068308,62.546031746031744,NA,NA,381012,NA,381905,0,376481,78776,0,0,0,0,0,0,0,0
110_FI1,329,18153,55.17629179331307,0.33644080361776263,1.3410325134888939,1.6637259989621174,120.16666666666669,0.46077768669480346,110.35258358662614,NA,NA,403477,NA,409678,0,409537,337039,0,0,0,0,0,0,0,0
110_IT1,307,13097,42.66123778501629,0.27883161950991037,1.398019434509751,1.721274829149901,0,0.36499369595798536,85.32247557003258,NA,NA,268445,NA,251659,0,254077,145042,0,0,0,0,0,0,0,0
110_IT2,566,37078,65.50883392226149,0.2318896776009256,1.4334667604262457,1.768222896275681,0,0.3324723042863839,131.01766784452298,NA,NA,1245148,NA,1221569,0,1190318,592939,0,0,0,0,0,0,0,0
110_IT3,217,1234,5.686635944700461,0.052654036525004264,3.3426539321276163,2.5990783410138247,22,0.15976360244935087,11.373271889400922,NA,NA,4248,NA,4626,0,4437,823,0,0,0,0,0,0,0,0
110_SE1,461,25250,54.77223427331887,0.23814014901442987,1.4259241216703367,1.7642459681222296,2,0.37528551839070257,109.54446854663775,NA,NA,662707,NA,673796,0,696886,391919,0,0,0,0,0,0,0,0
110_UK1,490,67543,137.84285714285716,0.5637744668419515,0.9348276614310647,1.4362255331580485,0,0.6309801221056945,275.6857142857143,NA,NA,2514609,NA,2418997,0,2348187,4061419,0,0,0,0,0,0,0,0
110_UK2,630,19562,31.05079365079365,0.0987306634365458,1.4358789253854485,1.9221540868599691,5,0.16781443040835237,62.1015873015873,NA,NA,359367,NA,372866,0,377509,73263,0,0,0,0,0,0,0,0
111_FI1,329,18488,56.19452887537994,0.3426495663132923,1.397953216374269,1.6575172362665875,489,0.48171287960715875,112.38905775075987,NA,NA,433025,NA,407804,0,405814,368249,0,0,0,0,0,0,0,0
111_IT1,307,13357,43.50814332247557,0.28436694982010174,1.3478197409231893,1.7156543399118604,849.5,0.3750639288568424,87.01628664495114,NA,NA,273596,NA,263224,0,258504,156048,0,0,0,0,0,0,0,0
111_IT2,566,37072,65.4982332155477,0.2318521529753901,1.48135932033983,1.7683229619437757,122.00000000000001,0.3334634523627305,130.9964664310954,NA,NA,1203984,NA,1238361,0,1221374,598979,0,0,0,0,0,0,0,0
111_IT3,217,1200,5.529953917050691,0.051203277009728626,3.1503504751182767,2.627837514934289,162.25,0.16436004998948842,11.059907834101383,NA,NA,4356,NA,4293,0,4295,863,0,0,0,0,0,0,0,0
111_SE1,461,24696,53.5704989154013,0.23291521267565785,1.4103535353535355,1.767763840422522,0,0.3573496026807743,107.1409978308026,NA,NA,654507,NA,654338,0,649629,348756,0,0,0,0,0,0,0,0
111_UK1,490,67315,137.37755102040816,0.5618713743165978,0.9333578792341681,1.4381286256834023,0,0.6302213276126245,274.7551020408163,NA,NA,2486553,NA,2397078,0,2376487,4031088,0,0,0,0,0,0,0,0
111_UK2,630,19725,31.30952380952381,0.09955333484745249,1.4546957520091848,1.9255911373558432,1684,0.1706479387552636,62.61904761904762,NA,NA,381230,NA,378762,0,378011,78057,0,0,0,0,0,0,0,0
112_FI1,329,18243,55.44984802431611,0.3381088294165616,1.377267678637542,1.6622433093631848,7.5,0.46835141221361837,110.89969604863222,NA,NA,409725,NA,416064,0,399474,347319,0,0,0,0,0,0,0,0
112_IT1,307,13254,43.17263843648208,0.2821741074279875,1.331658341729729,1.7178471823039747,1,0.37115552120254597,86.34527687296416,NA,NA,269638,NA,265883,0,251486,150829,0,0,0,0,0,0,0,0
112_IT2,566,37192,65.71024734982332,0.23260264548610024,1.4850222705253748,1.7675849776415773,0,0.3310656336157058,131.42049469964664,NA,NA,1266842,NA,1229126,0,1176583,590286,0,0,0,0,0,0,0,0
112_IT3,217,1228,5.658986175115207,0.05239802013995563,2.6960784313725488,2.5722819593787336,28,0.15861552099892567,11.317972350230415,NA,NA,4149,NA,4358,0,4338,790,0,0,0,0,0,0,0,0
112_SE1,461,24897,54.00650759219089,0.234810902574743,1.3809417706476532,1.765905875695558,8,0.36718323399523384,108.01301518438179,NA,NA,659943,NA,674018,0,654191,370791,0,0,0,0,0,0,0,0
112_UK1,490,67629,138.0183673469388,0.5644922999874796,0.9545454545454546,1.4355077000125203,0,0.6309482331469405,276.0367346938776,NA,NA,2414928,NA,2444617,0,2428537,4072575,0,0,0,0,0,0,0,0
112_UK2,630,19276,30.5968253968254,0.09728720316955611,1.447909199522103,1.9268276680041385,54,0.16618918491999077,61.1936507936508,NA,NA,362145,NA,354026,0,368892,71105,0,0,0,0,0,0,0,0
113_FI1,329,18194,55.30091185410334,0.3372006820372155,1.3782086406743943,1.662873452442731,0,0.46527597662402,110.60182370820668,NA,NA,417521,NA,410693,0,397206,340876,0,0,0,0,0,0,0,0
113_IT1,307,13198,42.990228013029316,0.28098188243810013,1.3469610518481767,1.7191458559536736,212.5,0.36979046575416585,85.98045602605863,NA,NA,255918,NA,262664,0,260979,150707,0,0,0,0,0,0,0,0
113_IT2,566,36882,65.16254416961131,0.2306638731667657,1.4507372444999223,1.769498733543888,122.83333333333334,0.3251255813348503,130.32508833922262,NA,NA,1152412,NA,1223402,0,1242744,567335,0,0,0,0,0,0,0,0
113_IT3,217,1231,5.6728110599078345,0.05252602833247995,3.2207537560478743,2.5940860215053765,362,0.17164436519839438,11.345622119815669,NA,NA,4221,NA,4533,0,4616,874,0,0,0,0,0,0,0,0
113_SE1,461,24697,53.57266811279826,0.23292464396868812,1.36015162283819,1.7675280580967652,6.5,0.3656408378255703,107.14533622559652,NA,NA,675834,NA,659479,0,631116,361383,0,0,0,0,0,0,0,0
113_UK1,490,67632,138.02448979591836,0.5645173406786027,0.9281934357935033,1.4354826593213972,0,0.6362331490832692,276.0489795918367,NA,NA,2538008,NA,2394976,0,2300823,4117397,0,0,0,0,0,0,0,0
113_UK2,630,19546,31.025396825396825,0.098649910414616293,1.448,1.926191737956444,804,0.16967489904884056,62.05079365079365,NA,NA,362154,NA,379034,0,376023,75425,0,0,0,0,0,0,0,0
114_FI1,329,18408,55.951367781155014,0.34116687671435986,1.4033188736055058,1.65905552672548,6.5,0.4782821861369891,111.90273556231003,NA,NA,409844,NA,412864,0,408423,365829,0,0,0,0,0,0,0,0
114_IT1,307,13377,43.57328990228013,0.28479274445934727,1.3855349082688053,1.715377573396351,13.5,0.3787629424667113,87.14657980456026,NA,NA,260164,NA,257335,0,281646,158387,0,0,0,0,0,0,0,0
114_IT2,566,36834,65.07773851590106,0.23036367616248163,1.452861007605533,1.7696738484630539,0,0.3251640845172628,130.15547703180212,NA,NA,1201278,NA,1200729,0,1212680,568470,0,0,0,0,0,0,0,0
114_IT3,217,1245,5.7373271889400925,0.053123399897593446,2.949613899613899,2.581199863457928,3,0.15750009877670101,11.474654377880185,NA,NA,5098,NA,4436,0,4396,950,0,0,0,0,0,0,0,0
114_SE1,461,24507,53.16052060737527,0.23113269829293595,1.4423663712060169,1.7699801942846365,1539.6666666666667,0.3562030388297413,106.32104121475054,NA,NA,637336,NA,635781,0,660811,344154,0,0,0,0,0,0,0,0
114_UK1,490,67681,138.12448979591838,0.564926338633613,0.9414948720604994,1.435073661366387,0,0.6313632129150111,276.24897959183676,NA,NA,2468725,NA,2443973,0,2386726,4077427,0,0,0,0,0,0,0,0
114_UK2,630,19849,31.506349206349206,0.10017917076740607,1.4534785305343512,1.9237842884901708,190,0.17376483535065942,63.01269841269841,NA,NA,387463,NA,379083,0,386066,79039,0,0,0,0,0,0,0,0
115_FI1,329,18390,55.89665653495441,0.3408332715546,1.3836565195948793,1.65927793016532,8,0.47154633118028993,111.79331306990882,NA,NA,396939,NA,415615,0,430535,352106,0,0,0,0,0,0,0,0
115_IT1,307,13422,43.71986970684039,0.2857507823976496,1.3627639014296333,1.7145046943858977,0,0.3810282298063684,87.43973941368078,NA,NA,269639,NA,266489,0,263620,162215,0,0,0,0,0,0,0,0
115_IT2,566,37483,66.2243816254417,0.23442258982457237,1.4595849660597864,1.7658400825541762,1,0.3371786200360215,132.4487632508834,NA,NA,1236477,NA,1230792,0,1256474,619143,0,0,0,0,0,0,0,0
115_IT3,217,1162,5.354838709677419,0.04958183990442055,2.7269457427352166,2.630098993002219,118,0.15077253052965456,10.709677419354838,NA,NA,4024,NA,3888,0,4104,744,0,0,0,0,0,0,0,0
115_SE1,461,25030,54.29501084598699,0.2360652645477695,1.3777458071161468,1.7650287654437424,20.583333333333332,0.36877857530718944,108.59002169197397,NA,NA,640654,NA,668320,0,689900,375994,0,0,0,0,0,0,0,0
115_UK1,490,67661,138.08367346938775,0.5647594006927924,0.9274611398963732,1.4352405993072075,0,0.6325013031145523,276.1673469387755,NA,NA,2431274,NA,2421374,0,2430921,4085144,0,0,0,0,0,0,0,0
115_UK2,630,19706,31.27936507936508,0.09945744063391122,1.4441364100423604,1.9232694879753702,95.5,0.1708679820429043,62.55873015873016,NA,NA,375407,NA,376206,0,381373,76833,0,0,0,0,0,0,0,0
116_FI1,329,18150,55.16717325227963,0.33638520275780265,1.3248403430069637,1.6636518644821707,1,0.45307810179958485,110.33434650455926,NA,NA,407394,NA,411888,0,405716,327194,0,0,0,0,0,0,0,0
116_IT1,307,13268,43.21824104234528,0.28247216367545935,1.3180493419623853,1.7175704157884653,21.5,0.3736008247440489,86.43648208469055,NA,NA,262630,NA,261901,0,264183,152545,0,0,0,0,0,0,0,0
116_IT2,566,37226,65.77031802120142,0.23281528503080146,1.4657274850238604,1.7672785265330373,0,0.3268624245055032,131.54063604240284,NA,NA,1242403,NA,1244800,0,1184888,580815,0,0,0,0,0,0,0,0
116_IT3,216,1212,5.611111111111111,0.05219638242894057,2.7474206349206347,2.5859603789836347,74,0.17273330987138305,11.222222222222221,NA,NA,4341,NA,4302,0,4273,872,0,0,0,0,0,0,0,0
116_SE1,461,24928,54.073752711496745,0.2351032726586815,1.4232275754014885,1.7664340281052533,102.66666666666669,0.3626874133060721,108.14750542299349,NA,NA,657826,NA,663903,0,664419,364333,0,0,0,0,0,0,0,0
116_UK1,490,67262,137.26938775510203,0.5614289887734235,0.9280634884514736,1.4385710112265766,0,0.6320151038745345,274.53877551020406,NA,NA,2457606,NA,2372906,0,2398874,4042376,0,0,0,0,0,0,0,0
116_UK2,630,19508,30.965079365079365,0.09845812198753376,1.4348612428842507,1.9240366416837005,1126,0.1690787801527036,61.93015873015873,NA,NA,361436,NA,370120,0,379985,74858,0,0,0,0,0,0,0,0
117_FI1,329,18146,55.15501519756839,0.336311068277856,1.3078438836516715,1.6637074653421307,0,0.4626867081750457,110.31003039513678,NA,NA,406768,NA,395487,0,423610,334375,0,0,0,0,0,0,0,0
117_IT1,307,13305,43.33876221498371,0.2832598837580635,1.3477937692489932,1.716846564901748,6,0.37268634498751185,86.67752442996742,NA,NA,258602,NA,262336,0,271277,153469,0,0,0,0,0,0,0,0
117_IT2,566,36998,65.36749116607774,0.23138934926045218,1.4744752143490687,1.7688045279714812,1395.833333333333,0.3285045470585048,130.73498233215548,NA,NA,1198899,NA,1219142,0,1227506,581950,0,0,0,0,0,0,0,0
117_IT3,215,1237,5.753488372093023,0.05377091936535536,2.7623788936288936,2.567094109976092,303.5,0.16835800384034413,11.506976744186046,NA,NA,4527,NA,4426,0,4786,903,0,0,0,0,0,0,0,0
117_SE1,461,24882,53.97396963123644,0.23466943317928887,1.398448415969506,1.7660567763840422,26.666666666666664,0.3654235934457132,107.94793926247289,NA,NA,658610,NA,657157,0,665898,367081,0,0,0,0,0,0,0,0
117_UK1,490,67302,137.35102040816327,0.5617628646550645,0.9512291831879462,1.4382371353449355,0,0.6321536064060517,274.70204081632653,NA,NA,2361111,NA,2429125,0,2448061,4047238,0,0,0,0,0,0,0,0
117_UK2,630,19486,30.93015873015873,0.0983470865823807,1.443810022632738,1.9259091023796906,129,0.16716709151959236,61.86031746031746,NA,NA,362109,NA,369224,0,377027,73417,0,0,0,0,0,0,0,0
118_FI1,329,18274,55.54407294832827,0.338683371636148,1.3766674520099178,1.6613907628437987,1,0.4692555733246775,111.08814589665654,NA,NA,405763,NA,398744,0,428272,346770,0,0,0,0,0,0,0,0
118_IT1,307,13164,42.87947882736157,0.2802580315513828,1.3334290217268938,1.7197632581805795,0,0.3690164715257956,85.75895765472313,NA,NA,262898,NA,259185,0,259193,148232,0,0,0,0,0,0,0,0
118_IT2,566,37117,65.57773851590106,0.2321335876669064,1.4666459436476802,1.767916445167141,0,0.33103198727601196,131.15547703180212,NA,NA,1235177,NA,1207070,0,1222325,592690,0,0,0,0,0,0,0,0
118_IT3,217,1234,5.686635944700461,0.052654036525004264,2.645047145047145,2.570447175285885,89.66666666666666,0.1758259110593126,11.373271889400922,NA,NA,4311,NA,4373,0,4193,837,0,0,0,0,0,0,0,0
118_SE1,461,24643,53.455531453362255,0.2324153541450533,1.3924996572055397,1.7683014241252475,1,0.360339658935057,106.91106290672451,NA,NA,656497,NA,653543,0,638963,352350,0,0,0,0,0,0,0,0
118_UK1,490,67546,137.84897959183672,0.5637995075330746,0.9306106264869154,1.4362004924669254,393.83333333333337,0.6355117045798861,275.69795918367345,NA,NA,2411852,NA,2399724,0,2413763,4103609,0,0,0,0,0,0,0,0
118_UK2,630,19731,31.31904761904762,0.09958361723067606,1.4599952575081852,1.92607565548742,165,0.17430776978446214,62.63809523809524,NA,NA,384565,NA,381632,0,380098,80283,0,0,0,0,0,0,0,0
119_FI1,329,18241,55.443768996960486,0.33807176217658835,1.3321268764985263,1.6620579731633183,0,0.46781103884422975,110.88753799392097,NA,NA,419384,NA,404052,0,408668,343499,0,0,0,0,0,0,0,0
119_IT1,307,13332,43.42671009771987,0.2838347065210449,1.379504553417597,1.7162717421387665,1,0.37060139927381525,86.85342019543974,NA,NA,277969,NA,260623,0,254884,153002,0,0,0,0,0,0,0,0
119_IT2,566,37165,65.66254416961131,0.23243378467119047,1.4724490237543408,1.7677475843522312,37.33333333333333,0.3346074391915835,131.32508833922262,NA,NA,1176942,NA,1201000,0,1300263,603133,0,0,0,0,0,0,0,0
119_IT3,217,1281,5.903225806451613,0.05465949820788531,3.157124348380365,2.5596091483188257,311.5,0.18023483395498485,11.806451612903226,NA,NA,4529,NA,4896,0,4932,952,0,0,0,0,0,0,0,0
119_SE1,461,24816,53.83080260303688,0.23404696783929077,1.402015894553208,1.7675752145619164,18,0.3648126120887525,107.66160520607376,NA,NA,644783,NA,656213,0,674669,363707,0,0,0,0,0,0,0,0
119_UK1,490,67574,137.9061224489796,0.5640332206502233,0.9283744230552742,1.4359667793497768,0,0.6304609657338082,275.8122448979592,NA,NA,2463191,NA,2416528,0,2406814,4062160,0,0,0,0,0,0,0,0
119_UK2,630,19756,31.358730158730157,0.09970979382744088,1.447760260960763,1.923335099805688,15,0.17302658941429952,62.717460317460315,NA,NA,375037,NA,373455,0,401640,79432,0,0,0,0,0,0,0,0
120_FI1,329,18129,55.10334346504559,0.3359959967380829,1.3758540000098942,1.6641522722218103,0,0.46513758284399814,110.20668693009118,NA,NA,416473,NA,395084,0,408839,337990,0,0,0,0,0,0,0,0
120_IT1,307,13235,43.11074918566775,0.28176960252070427,1.3479864234549392,1.7183155564071448,84,0.3730635082094524,86.2214983713355,NA,NA,262370,NA,262583,0,258695,152906,0,0,0,0,0,0,0,0
120_IT2,566,37089,65.52826855123675,0.2319584727477407,1.4621303249201048,1.7682103880671691,3,0.33159068055532764,131.0565371024735,NA,NA,1214901,NA,1228636,0,1222560,592935,0,0,0,0,0,0,0,0
120_IT3,216,1229,5.689814814814815,0.05292850990525409,2.8136773136773137,2.5912144702842377,113,0.1572236526734434,11.37962962962963,NA,NA,4428,NA,4589,0,4522,860,0,0,0,0,0,0,0,0
120_SE1,461,25015,54.26247288503254,0.23592379515231537,1.39054874525526,1.7651325096670754,3.833333333333333,0.3711850770111455,108.52494577006507,NA,NA,686007,NA,671778,0,642831,380186,0,0,0,0,0,0,0,0
120_UK1,490,67523,137.80204081632652,0.563607528901131,0.939028475711893,1.436392471098869,42.5,0.6311912212211882,275.60408163265305,NA,NA,2432943,NA,2426192,0,2424131,4058503,0,0,0,0,0,0,0,0
120_UK2,630,19399,30.79206349206349,0.09790799202563909,1.4414276856763775,1.92769071592601,558,0.16941977204701772,61.58412698412698,NA,NA,363041,NA,369430,0,369466,74946,0,0,0,0,0,0,0,0
121_FI1,329,18299,55.620060790273556,0.3391467121358144,1.336713866564613,1.6609274223441322,39,0.47679330775986817,111.24012158054711,NA,NA,377572,NA,403577,0,450376,356424,0,0,0,0,0,0,0,0
121_IT1,307,13187,42.954397394136805,0.28074769538651506,1.3334979903401223,1.7192735943454471,1,0.3720031667521838,85.90879478827361,NA,NA,260711,NA,260602,0,262012,150762,0,0,0,0,0,0,0,0
121_IT2,566,37020,65.40636042402826,0.23152693955408238,1.476926209932723,1.7685856343225241,10.5,0.32541151176482785,130.81272084805653,NA,NA,1234152,NA,1193386,0,1210918,574637,0,0,0,0,0,0,0,0
121_IT3,217,1183,5.451612903225806,0.0504778972520908,2.779516358463727,2.626984126984127,317.5,0.16760102514787573,10.903225806451612,NA,NA,4052,NA,4118,0,4125,803,0,0,0,0,0,0,0,0
