asv_id,membership
FI1_ASV_00044,6
FI1_ASV_00045,6
FI1_ASV_00046,30
FI1_ASV_00048,30
FI1_ASV_00050,30
FI1_ASV_00051,6
FI1_ASV_00052,30
FI1_ASV_00053,6
FI1_ASV_00054,6
FI1_ASV_00055,6
FI1_ASV_00057,30
FI1_ASV_00058,6
FI1_ASV_00059,30
FI1_ASV_00060,6
FI1_ASV_00061,30
FI1_ASV_00063,6
FI1_ASV_00064,6
FI1_ASV_00066,6
FI1_ASV_00069,30
FI1_ASV_00070,6
FI1_ASV_00071,6
FI1_ASV_00076,6
FI1_ASV_00078,6
FI1_ASV_00080,6
FI1_ASV_00081,6
FI1_ASV_00083,6
FI1_ASV_00084,6
FI1_ASV_00085,6
FI1_ASV_00086,6
FI1_ASV_00087,6
FI1_ASV_00090,6
FI1_ASV_00092,6
FI1_ASV_00093,6
FI1_ASV_00094,6
FI1_ASV_00096,6
FI1_ASV_00099,30
FI1_ASV_00100,6
FI1_ASV_00101,6
FI1_ASV_00104,30
FI1_ASV_00105,30
FI1_ASV_00106,6
FI1_ASV_00107,6
FI1_ASV_00109,6
FI1_ASV_00112,6
FI1_ASV_00113,6
FI1_ASV_00116,6
FI1_ASV_00117,6
FI1_ASV_00118,6
FI1_ASV_00119,6
FI1_ASV_00121,30
FI1_ASV_00123,6
FI1_ASV_00125,6
FI1_ASV_00126,6
FI1_ASV_00128,30
FI1_ASV_00130,6
FI1_ASV_00131,6
FI1_ASV_00133,6
FI1_ASV_00134,6
FI1_ASV_00135,6
FI1_ASV_00136,6
FI1_ASV_00138,6
FI1_ASV_00140,6
FI1_ASV_00142,6
FI1_ASV_00144,6
FI1_ASV_00146,6
FI1_ASV_00148,6
FI1_ASV_00149,6
FI1_ASV_00151,6
FI1_ASV_00152,6
FI1_ASV_00155,30
FI1_ASV_00156,6
FI1_ASV_00157,6
FI1_ASV_00158,30
FI1_ASV_00160,6
FI1_ASV_00161,6
FI1_ASV_00163,6
FI1_ASV_00164,6
FI1_ASV_00166,6
FI1_ASV_00168,30
FI1_ASV_00171,6
FI1_ASV_00172,6
FI1_ASV_00174,6
FI1_ASV_00177,6
FI1_ASV_00180,6
FI1_ASV_00181,6
FI1_ASV_00182,6
FI1_ASV_00185,30
FI1_ASV_00187,6
FI1_ASV_00188,30
FI1_ASV_00190,6
FI1_ASV_00196,6
FI1_ASV_00197,40
FI1_ASV_00200,6
FI1_ASV_00201,6
FI1_ASV_00204,6
FI1_ASV_00206,6
FI1_ASV_00210,6
FI1_ASV_00211,6
FI1_ASV_00218,6
FI1_ASV_00219,40
FI1_ASV_00223,6
FI1_ASV_00224,40
FI1_ASV_00231,40
FI1_ASV_00232,30
FI1_ASV_00233,40
FI1_ASV_00235,40
FI1_ASV_00240,40
FI1_ASV_00241,40
FI1_ASV_00242,30
FI1_ASV_00243,40
FI1_ASV_00248,30
FI1_ASV_00249,30
FI1_ASV_00250,40
FI1_ASV_00255,40
FI1_ASV_00256,40
FI1_ASV_00257,40
FI1_ASV_00258,30
FI1_ASV_00260,40
FI1_ASV_00261,40
FI1_ASV_00262,40
FI1_ASV_00265,40
FI1_ASV_00267,40
FI1_ASV_00269,40
FI1_ASV_00270,40
FI1_ASV_00274,40
FI1_ASV_00275,40
FI1_ASV_00276,40
FI1_ASV_00277,40
FI1_ASV_00280,40
FI1_ASV_00281,40
FI1_ASV_00283,40
FI1_ASV_00288,30
FI1_ASV_00289,40
FI1_ASV_00290,40
FI1_ASV_00292,40
FI1_ASV_00296,40
FI1_ASV_00297,40
FI1_ASV_00298,40
FI1_ASV_00299,40
FI1_ASV_00301,40
FI1_ASV_00303,40
FI1_ASV_00309,40
FI1_ASV_00310,30
FI1_ASV_00311,30
FI1_ASV_00315,40
FI1_ASV_00318,40
FI1_ASV_00319,40
FI1_ASV_00323,40
FI1_ASV_00324,40
FI1_ASV_00329,40
FI1_ASV_00331,40
FI1_ASV_00335,40
FI1_ASV_00338,40
FI1_ASV_00339,40
FI1_ASV_00341,40
FI1_ASV_00342,40
FI1_ASV_00348,40
FI1_ASV_00349,40
FI1_ASV_00350,40
FI1_ASV_00351,40
FI1_ASV_00356,40
FI1_ASV_00360,40
FI1_ASV_00361,40
FI1_ASV_00365,40
FI1_ASV_00376,40
FI1_ASV_00377,30
FI1_ASV_00379,40
FI1_ASV_00384,40
FI1_ASV_00385,40
FI1_ASV_00387,40
FI1_ASV_00388,40
FI1_ASV_00392,40
FI1_ASV_00397,30
FI1_ASV_00406,40
FI1_ASV_00421,40
FI1_ASV_00425,40
FI1_ASV_00426,40
FI1_ASV_00435,40
FI1_ASV_00442,40
FI1_ASV_00449,40
FI1_ASV_00452,40
FI1_ASV_00461,30
FI1_ASV_00464,40
FI1_ASV_00472,40
FI1_ASV_00474,40
FI1_ASV_00475,40
FI1_ASV_00477,30
FI1_ASV_00478,40
FI1_ASV_00481,40
FI1_ASV_00483,40
FI1_ASV_00486,40
FI1_ASV_00487,40
FI1_ASV_00493,40
FI1_ASV_00494,40
FI1_ASV_00495,40
FI1_ASV_00497,40
FI1_ASV_00499,40
FI1_ASV_00504,40
FI1_ASV_00505,40
FI1_ASV_00513,30
FI1_ASV_00517,26
FI1_ASV_00523,26
FI1_ASV_00531,26
FI1_ASV_00535,26
FI1_ASV_00536,26
FI1_ASV_00538,26
FI1_ASV_00541,26
FI1_ASV_00543,26
FI1_ASV_00546,26
FI1_ASV_00548,26
FI1_ASV_00554,26
FI1_ASV_00557,26
FI1_ASV_00563,26
FI1_ASV_00570,26
FI1_ASV_00575,26
FI1_ASV_00583,26
FI1_ASV_00587,26
FI1_ASV_00600,26
FI1_ASV_00601,26
FI1_ASV_00603,30
FI1_ASV_00607,26
FI1_ASV_00610,26
FI1_ASV_00620,26
FI1_ASV_00621,26
FI1_ASV_00626,26
FI1_ASV_00627,26
FI1_ASV_00630,26
FI1_ASV_00638,26
FI1_ASV_00640,26
FI1_ASV_00641,26
FI1_ASV_00643,26
FI1_ASV_00644,26
FI1_ASV_00645,26
FI1_ASV_00649,26
FI1_ASV_00651,26
FI1_ASV_00656,26
FI1_ASV_00662,26
FI1_ASV_00666,26
FI1_ASV_00682,26
FI1_ASV_00683,26
FI1_ASV_00689,26
FI1_ASV_00704,30
FI1_ASV_00705,26
FI1_ASV_00712,26
FI1_ASV_00715,30
FI1_ASV_00723,26
FI1_ASV_00727,26
FI1_ASV_00729,30
FI1_ASV_00743,26
FI1_ASV_00746,26
FI1_ASV_00753,26
FI1_ASV_00758,26
FI1_ASV_00761,26
FI1_ASV_00763,26
FI1_ASV_00764,26
FI1_ASV_00772,26
FI1_ASV_00774,26
FI1_ASV_00775,26
FI1_ASV_00786,26
FI1_ASV_00795,26
FI1_ASV_00805,30
FI1_ASV_00807,26
FI1_ASV_00827,26
FI1_ASV_00865,26
FI1_ASV_00868,26
FI1_ASV_00888,26
FI1_ASV_00890,26
FI1_ASV_00910,26
FI1_ASV_00930,30
FI1_ASV_00962,26
FI1_ASV_00973,26
FI1_ASV_01009,26
FI1_ASV_01032,26
FI1_ASV_01049,26
FI1_ASV_01074,26
FI1_ASV_01099,26
FI1_ASV_01111,26
FI1_ASV_01178,26
FI1_ASV_01188,26
FI1_ASV_01245,26
FI1_ASV_01247,26
FI1_ASV_01249,26
FI1_ASV_01257,26
FI1_ASV_01439,26
FI1_ASV_01483,26
FI1_ASV_01503,26
FI1_ASV_01558,26
FI1_ASV_01579,26
FI1_ASV_01603,26
SE1_ASV_00002,18
SE1_ASV_00003,11
SE1_ASV_00004,11
SE1_ASV_00006,11
SE1_ASV_00007,18
SE1_ASV_00008,11
SE1_ASV_00009,18
SE1_ASV_00010,11
SE1_ASV_00011,11
SE1_ASV_00012,18
SE1_ASV_00013,18
SE1_ASV_00016,18
SE1_ASV_00019,11
SE1_ASV_00020,18
SE1_ASV_00021,30
SE1_ASV_00022,18
SE1_ASV_00023,11
SE1_ASV_00024,18
SE1_ASV_00026,18
SE1_ASV_00027,30
SE1_ASV_00028,18
SE1_ASV_00029,18
SE1_ASV_00030,18
SE1_ASV_00031,11
SE1_ASV_00032,11
SE1_ASV_00033,18
SE1_ASV_00035,18
SE1_ASV_00036,18
SE1_ASV_00037,11
SE1_ASV_00039,11
SE1_ASV_00040,18
SE1_ASV_00041,11
SE1_ASV_00042,18
SE1_ASV_00044,18
SE1_ASV_00045,18
SE1_ASV_00046,18
SE1_ASV_00048,18
SE1_ASV_00049,18
SE1_ASV_00050,11
SE1_ASV_00051,18
SE1_ASV_00052,11
SE1_ASV_00053,18
SE1_ASV_00054,18
SE1_ASV_00055,11
SE1_ASV_00056,18
SE1_ASV_00057,18
SE1_ASV_00058,11
SE1_ASV_00059,18
SE1_ASV_00060,11
SE1_ASV_00061,18
SE1_ASV_00062,11
SE1_ASV_00063,18
SE1_ASV_00064,11
SE1_ASV_00066,18
SE1_ASV_00067,11
SE1_ASV_00069,11
SE1_ASV_00070,18
SE1_ASV_00071,18
SE1_ASV_00074,11
SE1_ASV_00076,18
SE1_ASV_00078,18
SE1_ASV_00080,11
SE1_ASV_00081,11
SE1_ASV_00082,18
SE1_ASV_00083,18
SE1_ASV_00084,11
SE1_ASV_00085,18
SE1_ASV_00086,18
SE1_ASV_00087,18
SE1_ASV_00088,11
SE1_ASV_00090,11
SE1_ASV_00092,18
SE1_ASV_00093,11
SE1_ASV_00094,11
SE1_ASV_00095,11
SE1_ASV_00096,18
SE1_ASV_00097,11
SE1_ASV_00100,11
SE1_ASV_00101,11
SE1_ASV_00104,18
SE1_ASV_00105,11
SE1_ASV_00106,18
SE1_ASV_00107,18
SE1_ASV_00109,11
SE1_ASV_00110,21
SE1_ASV_00112,11
SE1_ASV_00113,11
SE1_ASV_00116,18
SE1_ASV_00118,11
SE1_ASV_00120,21
SE1_ASV_00123,21
SE1_ASV_00125,11
SE1_ASV_00126,11
SE1_ASV_00128,21
SE1_ASV_00131,21
SE1_ASV_00134,11
SE1_ASV_00135,21
SE1_ASV_00136,21
SE1_ASV_00138,21
SE1_ASV_00139,11
SE1_ASV_00140,11
SE1_ASV_00141,21
SE1_ASV_00142,21
SE1_ASV_00143,11
SE1_ASV_00144,11
SE1_ASV_00146,21
SE1_ASV_00148,21
SE1_ASV_00149,21
SE1_ASV_00151,21
SE1_ASV_00152,21
SE1_ASV_00155,21
SE1_ASV_00156,21
SE1_ASV_00157,21
SE1_ASV_00159,21
SE1_ASV_00160,21
SE1_ASV_00161,11
SE1_ASV_00163,21
SE1_ASV_00164,21
SE1_ASV_00165,21
SE1_ASV_00166,21
SE1_ASV_00167,21
SE1_ASV_00170,11
SE1_ASV_00171,21
SE1_ASV_00172,11
SE1_ASV_00174,11
SE1_ASV_00177,21
SE1_ASV_00179,21
SE1_ASV_00180,21
SE1_ASV_00181,21
SE1_ASV_00182,21
SE1_ASV_00185,11
SE1_ASV_00186,11
SE1_ASV_00187,21
SE1_ASV_00191,11
SE1_ASV_00193,11
SE1_ASV_00196,21
SE1_ASV_00197,21
SE1_ASV_00198,21
SE1_ASV_00200,21
SE1_ASV_00201,21
SE1_ASV_00204,21
SE1_ASV_00205,21
SE1_ASV_00210,21
SE1_ASV_00211,11
SE1_ASV_00217,11
SE1_ASV_00218,21
SE1_ASV_00219,21
SE1_ASV_00223,21
SE1_ASV_00224,11
SE1_ASV_00231,21
SE1_ASV_00232,21
SE1_ASV_00233,11
SE1_ASV_00235,21
SE1_ASV_00236,21
SE1_ASV_00237,11
SE1_ASV_00240,21
SE1_ASV_00241,21
SE1_ASV_00242,21
SE1_ASV_00243,11
SE1_ASV_00248,21
SE1_ASV_00249,21
SE1_ASV_00250,21
SE1_ASV_00251,21
SE1_ASV_00252,21
SE1_ASV_00254,11
SE1_ASV_00255,21
SE1_ASV_00256,11
SE1_ASV_00257,11
SE1_ASV_00258,21
SE1_ASV_00260,21
SE1_ASV_00261,21
SE1_ASV_00262,21
SE1_ASV_00265,11
SE1_ASV_00267,11
SE1_ASV_00268,11
SE1_ASV_00269,21
SE1_ASV_00274,21
SE1_ASV_00275,11
SE1_ASV_00276,11
SE1_ASV_00277,11
SE1_ASV_00280,11
SE1_ASV_00281,21
SE1_ASV_00288,21
SE1_ASV_00289,21
SE1_ASV_00290,21
SE1_ASV_00292,21
SE1_ASV_00293,8
SE1_ASV_00294,28
SE1_ASV_00296,8
SE1_ASV_00297,8
SE1_ASV_00298,8
SE1_ASV_00301,28
SE1_ASV_00303,8
SE1_ASV_00309,21
SE1_ASV_00313,8
SE1_ASV_00314,11
SE1_ASV_00315,11
SE1_ASV_00318,11
SE1_ASV_00323,8
SE1_ASV_00324,21
SE1_ASV_00328,8
SE1_ASV_00329,21
SE1_ASV_00331,8
SE1_ASV_00332,8
SE1_ASV_00334,8
SE1_ASV_00335,21
SE1_ASV_00341,11
SE1_ASV_00342,8
SE1_ASV_00348,8
SE1_ASV_00349,8
SE1_ASV_00350,8
SE1_ASV_00351,8
SE1_ASV_00356,8
SE1_ASV_00360,8
SE1_ASV_00361,8
SE1_ASV_00363,8
SE1_ASV_00364,8
SE1_ASV_00365,8
SE1_ASV_00366,8
SE1_ASV_00367,8
SE1_ASV_00369,8
SE1_ASV_00371,8
SE1_ASV_00373,8
SE1_ASV_00374,8
SE1_ASV_00376,8
SE1_ASV_00379,8
SE1_ASV_00382,8
SE1_ASV_00384,8
SE1_ASV_00385,28
SE1_ASV_00386,8
SE1_ASV_00387,8
SE1_ASV_00392,8
SE1_ASV_00395,8
SE1_ASV_00400,28
SE1_ASV_00406,8
SE1_ASV_00410,28
SE1_ASV_00415,8
SE1_ASV_00416,8
SE1_ASV_00417,8
SE1_ASV_00419,8
SE1_ASV_00424,8
SE1_ASV_00426,8
SE1_ASV_00431,8
SE1_ASV_00435,28
SE1_ASV_00438,8
SE1_ASV_00441,28
SE1_ASV_00442,8
SE1_ASV_00444,8
SE1_ASV_00446,8
SE1_ASV_00447,8
SE1_ASV_00449,28
SE1_ASV_00452,8
SE1_ASV_00456,8
SE1_ASV_00464,8
SE1_ASV_00470,28
SE1_ASV_00471,28
SE1_ASV_00472,8
SE1_ASV_00474,8
SE1_ASV_00475,8
SE1_ASV_00477,28
SE1_ASV_00478,8
SE1_ASV_00481,8
SE1_ASV_00483,8
SE1_ASV_00484,8
SE1_ASV_00486,8
SE1_ASV_00487,8
SE1_ASV_00490,8
SE1_ASV_00493,8
SE1_ASV_00494,8
SE1_ASV_00495,8
SE1_ASV_00497,8
SE1_ASV_00502,8
SE1_ASV_00504,8
SE1_ASV_00505,8
SE1_ASV_00508,28
SE1_ASV_00509,8
SE1_ASV_00515,8
SE1_ASV_00517,28
SE1_ASV_00520,28
SE1_ASV_00524,8
SE1_ASV_00534,8
SE1_ASV_00535,8
SE1_ASV_00541,28
SE1_ASV_00543,8
SE1_ASV_00546,8
SE1_ASV_00548,28
SE1_ASV_00552,28
SE1_ASV_00554,8
SE1_ASV_00557,8
SE1_ASV_00559,8
SE1_ASV_00563,8
SE1_ASV_00570,28
SE1_ASV_00574,8
SE1_ASV_00575,8
SE1_ASV_00583,28
SE1_ASV_00587,8
SE1_ASV_00590,28
SE1_ASV_00593,28
SE1_ASV_00600,28
SE1_ASV_00601,8
SE1_ASV_00603,8
SE1_ASV_00607,8
SE1_ASV_00610,8
SE1_ASV_00614,28
SE1_ASV_00621,35
SE1_ASV_00627,8
SE1_ASV_00630,28
SE1_ASV_00631,28
SE1_ASV_00638,8
SE1_ASV_00640,28
SE1_ASV_00641,8
SE1_ASV_00643,8
SE1_ASV_00644,28
SE1_ASV_00645,35
SE1_ASV_00647,8
SE1_ASV_00649,35
SE1_ASV_00652,28
SE1_ASV_00654,8
SE1_ASV_00656,35
SE1_ASV_00659,35
SE1_ASV_00662,35
SE1_ASV_00666,35
SE1_ASV_00671,35
SE1_ASV_00675,35
SE1_ASV_00683,35
SE1_ASV_00685,35
SE1_ASV_00686,35
SE1_ASV_00688,35
SE1_ASV_00689,35
SE1_ASV_00693,35
SE1_ASV_00700,28
SE1_ASV_00704,35
SE1_ASV_00709,35
SE1_ASV_00711,28
SE1_ASV_00712,28
SE1_ASV_00721,28
SE1_ASV_00722,28
SE1_ASV_00723,35
SE1_ASV_00726,35
SE1_ASV_00727,35
SE1_ASV_00735,28
SE1_ASV_00736,35
SE1_ASV_00737,35
SE1_ASV_00743,35
SE1_ASV_00746,35
SE1_ASV_00747,28
SE1_ASV_00751,35
SE1_ASV_00763,35
SE1_ASV_00764,35
SE1_ASV_00774,35
SE1_ASV_00775,35
SE1_ASV_00786,28
SE1_ASV_00788,35
SE1_ASV_00792,35
SE1_ASV_00794,35
SE1_ASV_00795,35
SE1_ASV_00801,35
SE1_ASV_00803,28
SE1_ASV_00804,28
SE1_ASV_00807,35
SE1_ASV_00810,28
SE1_ASV_00814,28
SE1_ASV_00825,28
SE1_ASV_00833,28
SE1_ASV_00834,28
SE1_ASV_00843,35
SE1_ASV_00854,28
SE1_ASV_00860,35
SE1_ASV_00865,35
SE1_ASV_00868,35
SE1_ASV_00874,35
SE1_ASV_00888,35
SE1_ASV_00891,35
SE1_ASV_00897,35
SE1_ASV_00910,35
SE1_ASV_00912,35
SE1_ASV_00913,35
SE1_ASV_00914,35
SE1_ASV_00920,35
SE1_ASV_00928,28
SE1_ASV_00930,35
SE1_ASV_00939,28
SE1_ASV_00973,28
SE1_ASV_00976,28
SE1_ASV_00978,28
SE1_ASV_00983,35
SE1_ASV_00996,28
SE1_ASV_01004,35
SE1_ASV_01009,28
SE1_ASV_01016,28
SE1_ASV_01022,35
SE1_ASV_01029,28
SE1_ASV_01031,28
SE1_ASV_01037,35
SE1_ASV_01040,35
SE1_ASV_01046,35
SE1_ASV_01048,28
SE1_ASV_01053,35
SE1_ASV_01054,35
SE1_ASV_01074,35
SE1_ASV_01077,28
SE1_ASV_01090,35
SE1_ASV_01094,35
SE1_ASV_01105,35
SE1_ASV_01107,35
SE1_ASV_01111,35
SE1_ASV_01123,28
SE1_ASV_01128,28
SE1_ASV_01131,35
SE1_ASV_01140,35
SE1_ASV_01141,35
SE1_ASV_01159,28
SE1_ASV_01169,35
SE1_ASV_01176,28
SE1_ASV_01178,35
SE1_ASV_01182,35
SE1_ASV_01196,28
SE1_ASV_01205,28
SE1_ASV_01207,35
SE1_ASV_01208,35
SE1_ASV_01220,35
SE1_ASV_01230,28
SE1_ASV_01246,35
SE1_ASV_01289,35
SE1_ASV_01294,28
SE1_ASV_01312,35
SE1_ASV_01363,28
SE1_ASV_01375,35
SE1_ASV_01378,28
SE1_ASV_01396,35
SE1_ASV_01408,28
SE1_ASV_01416,35
SE1_ASV_01421,28
SE1_ASV_01482,28
SE1_ASV_01483,35
SE1_ASV_01495,35
SE1_ASV_01514,35
SE1_ASV_01549,35
SE1_ASV_01556,28
SE1_ASV_01558,35
SE1_ASV_01581,28
SE1_ASV_01635,35
SE1_ASV_01684,28
SE1_ASV_01692,35
SE1_ASV_01706,28
SE1_ASV_01780,28
SE1_ASV_01861,35
SE1_ASV_01956,35
SE1_ASV_01986,35
SE1_ASV_02027,28
SE1_ASV_02038,35
SE1_ASV_02120,35
SE1_ASV_02163,35
UK1_ASV_00040,30
UK1_ASV_01542,13
UK2_ASV_01952,19
UK2_ASV_01556,22
UK2_ASV_01236,22
UK2_ASV_01799,22
UK2_ASV_02182,22
UK2_ASV_02040,22
IT1_ASV_01522,41
IT1_ASV_00728,15
IT2_ASV_02149,14
IT2_ASV_01508,24
IT2_ASV_02332,24
IT3_ASV_00067,10
IT3_ASV_00574,10
IT3_ASV_00636,10
IT3_ASV_00966,10
IT3_ASV_00095,10
IT3_ASV_00011,10
IT3_ASV_00337,10
IT3_ASV_00527,10
IT3_ASV_00782,10
IT3_ASV_01152,10
IT3_ASV_00542,10
IT3_ASV_00504,10
IT3_ASV_00843,10
IT3_ASV_00402,10
FI1_ASV_00009,10
FI1_ASV_00040,30
FI1_ASV_02092,26
FI1_ASV_00883,30
SE1_ASV_02424,35
SE1_ASV_02272,35
SE1_ASV_02358,28
