node_id,node_name,flow,levels,module_level1,module_level2
815,815,2.00982e-4,1,1,746
816,816,7.78541e-4,1,1,424
817,817,0.00163387,1,1,242
818,818,2.61613e-4,1,1,673
819,819,5.33581e-4,1,1,515
820,820,1.31955e-4,1,1,832
821,821,6.98782e-5,1,1,862
822,822,1.66211e-4,1,1,801
823,823,2.9377e-4,1,1,637
824,824,7.20405e-4,1,1,443
825,825,2.57752e-4,1,1,678
826,826,0.0012208,1,1,316
827,827,2.60108e-4,1,1,675
828,828,2.81751e-4,1,1,653
829,829,4.39981e-5,1,1,927
830,830,0.00141859,1,1,276
831,831,4.77604e-5,1,1,913
832,832,7.58384e-5,1,1,853
833,833,1.43697e-4,1,1,822
834,834,2.70444e-4,1,1,665
835,835,4.47902e-5,1,1,922
836,836,2.00071e-4,1,1,750
837,837,3.91865e-5,1,1,936
838,838,6.47299e-5,1,1,869
839,839,7.01951e-5,1,1,860
840,840,4.74633e-5,1,1,914
841,841,2.86879e-4,1,1,646
842,842,2.05239e-4,1,1,740
843,843,4.42278e-4,1,1,546
844,844,3.02839e-4,1,1,625
845,845,1.05916e-4,1,1,840
846,846,2.52643e-4,1,1,684
847,847,5.71263e-5,1,1,881
848,848,3.72598e-4,1,1,581
849,849,1.84863e-4,1,1,775
850,850,2.5195e-4,1,1,685
851,851,7.27692e-5,1,1,855
852,852,2.73652e-4,1,1,659
853,853,1.72527e-4,1,1,790
854,854,5.08691e-5,1,1,906
855,855,0.00141475,1,1,278
856,856,4.41962e-5,1,1,925
857,857,7.01555e-5,1,1,861
858,858,2.9775e-4,1,1,633
859,859,1.06253e-4,1,1,839
860,860,2.3106e-4,1,1,710
861,861,4.49486e-5,1,1,921
862,862,1.88368e-4,1,1,764
863,863,4.02161e-5,1,1,933
864,864,5.33443e-5,1,1,895
865,865,4.71069e-5,1,1,915
866,866,3.02463e-4,1,1,626
867,867,7.67908e-4,1,1,428
868,868,2.65118e-4,1,1,668
869,869,5.56214e-5,1,1,885
870,870,3.42302e-4,1,1,599
871,871,2.12704e-4,1,1,727
872,872,1.70567e-4,1,1,792
873,873,0.00100758,1,1,358
874,874,1.0855e-4,1,1,838
875,875,7.07099e-5,1,1,858
876,876,5.85322e-5,1,1,879
877,877,8.38083e-4,1,1,406
878,878,1.92131e-4,1,1,763
879,879,2.1007e-4,1,1,733
880,880,1.68448e-4,1,1,796
881,881,6.17796e-5,1,1,874
882,882,4.71426e-4,1,1,534
883,883,5.8948e-5,1,1,877
884,884,3.7345e-5,1,1,939
885,885,1.93734e-4,1,1,760
886,886,4.30279e-5,1,1,929
887,887,3.54837e-5,1,1,941
888,888,5.56412e-5,1,1,884
889,889,3.31194e-4,1,1,607
890,890,6.26706e-5,1,1,873
891,891,2.76107e-4,1,1,656
892,892,5.36017e-5,1,1,894
893,893,2.24882e-4,1,1,717
894,894,4.87682e-4,1,1,530
895,895,2.04922e-4,1,1,741
896,896,3.58401e-5,1,1,940
897,897,1.95972e-4,1,1,753
898,898,2.54405e-4,1,1,682
899,899,5.44333e-5,1,1,888
900,900,1.74844e-4,1,1,786
901,901,6.82506e-4,1,1,461
902,902,2.16288e-4,1,1,725
903,903,3.17591e-4,1,1,615
904,904,4.99781e-5,1,1,908
905,905,9.80157e-5,1,1,844
906,906,2.72543e-4,1,1,662
907,907,3.00383e-4,1,1,629
908,908,2.50168e-4,1,1,689
909,909,5.43739e-5,1,1,889
910,910,2.01635e-4,1,1,744
911,911,9.98968e-5,1,1,843
912,912,1.58845e-4,1,1,809
913,913,2.43277e-4,1,1,695
914,914,2.12387e-4,1,1,728
915,915,4.43942e-5,1,1,924
916,916,3.80776e-5,1,1,938
917,917,1.6136e-4,1,1,808
918,918,3.37412e-5,1,1,942
919,919,2.19872e-4,1,1,721
920,920,3.61371e-4,1,1,592
921,921,5.81164e-5,1,1,880
922,922,4.40575e-5,1,1,926
923,923,5.20374e-5,1,1,901
924,924,5.16018e-5,1,1,903
925,925,7.58384e-5,1,1,854
926,926,1.8623e-4,1,1,772
927,927,2.1106e-4,1,1,730
928,928,5.27305e-5,1,1,897
929,929,2.00843e-4,1,1,747
930,930,1.66528e-4,1,1,799
931,931,1.29163e-4,1,1,834
932,932,6.3027e-5,1,1,872
933,933,5.26512e-5,1,1,898
934,934,2.59256e-4,1,1,676
935,935,3.03948e-5,1,1,943
936,936,4.62951e-5,1,1,917
937,937,2.0712e-4,1,1,737
938,938,3.98399e-5,1,1,935
939,939,4.24339e-5,1,1,930
940,940,2.43891e-4,1,1,694
941,941,8.75013e-5,1,1,851
942,942,1.6625e-4,1,1,800
943,943,5.70669e-5,1,1,882
944,944,2.10902e-4,1,1,732
945,945,4.98395e-5,1,1,910
946,946,4.58199e-5,1,1,919
