node_id,module,layer_id,flow,node_name,itr,percent
24,1,7,3.20535e-4,ASV_00024,38,0.30000000000000004
25,1,1,3.55682e-4,ASV_00025,38,0.30000000000000004
25,1,3,1.54644e-4,ASV_00025,38,0.30000000000000004
25,1,4,3.66929e-4,ASV_00025,38,0.30000000000000004
25,1,5,9.841e-5,ASV_00025,38,0.30000000000000004
26,1,1,2.58678e-4,ASV_00026,38,0.30000000000000004
26,1,3,3.30376e-4,ASV_00026,38,0.30000000000000004
26,1,4,6.11548e-4,ASV_00026,38,0.30000000000000004
26,1,5,1.40586e-4,ASV_00026,38,0.30000000000000004
26,1,7,5.0892e-4,ASV_00026,38,0.30000000000000004
27,1,7,8.43514e-6,ASV_00027,38,0.30000000000000004
28,1,1,1.26527e-5,ASV_00028,38,0.30000000000000004
28,1,3,4.35816e-5,ASV_00028,38,0.30000000000000004
28,1,6,2.81171e-5,ASV_00028,38,0.30000000000000004
28,1,7,3.7677e-4,ASV_00028,38,0.30000000000000004
29,1,1,9.841e-6,ASV_00029,38,0.30000000000000004
29,1,3,1.54644e-4,ASV_00029,38,0.30000000000000004
29,2,5,8.43514e-6,ASV_00029,38,0.30000000000000004
29,1,6,7.31046e-5,ASV_00029,38,0.30000000000000004
29,1,7,2.1369e-4,ASV_00029,38,0.30000000000000004
30,1,1,6.80435e-4,ASV_00030,38,0.30000000000000004
30,1,2,1.99632e-4,ASV_00030,38,0.30000000000000004
30,1,3,3.09288e-4,ASV_00030,38,0.30000000000000004
30,1,4,4.58309e-4,ASV_00030,38,0.30000000000000004
30,1,5,9.841e-6,ASV_00030,38,0.30000000000000004
30,1,7,4.47062e-4,ASV_00030,38,0.30000000000000004
31,1,1,1.75732e-4,ASV_00031,38,0.30000000000000004
31,1,2,9.841e-6,ASV_00031,38,0.30000000000000004
31,1,3,3.14912e-4,ASV_00031,38,0.30000000000000004
31,1,4,2.01038e-4,ASV_00031,38,0.30000000000000004
31,1,5,1.54644e-5,ASV_00031,38,0.30000000000000004
31,1,6,3.51464e-5,ASV_00031,38,0.30000000000000004
31,1,7,1.75732e-4,ASV_00031,38,0.30000000000000004
32,1,1,7.2964e-4,ASV_00032,38,0.30000000000000004
32,1,2,1.64485e-4,ASV_00032,38,0.30000000000000004
32,1,3,3.92234e-4,ASV_00032,38,0.30000000000000004
32,1,4,6.6497e-4,ASV_00032,38,0.30000000000000004
32,1,5,1.37774e-4,ASV_00032,38,0.30000000000000004
32,1,7,1.9682e-5,ASV_00032,38,0.30000000000000004
33,1,1,1.05439e-4,ASV_00033,38,0.30000000000000004
33,1,2,4.9205e-5,ASV_00033,38,0.30000000000000004
33,1,3,2.43213e-4,ASV_00033,38,0.30000000000000004
33,1,4,1.29339e-4,ASV_00033,38,0.30000000000000004
33,1,5,1.54644e-5,ASV_00033,38,0.30000000000000004
33,1,7,3.24753e-4,ASV_00033,38,0.30000000000000004
34,1,1,4.09104e-4,ASV_00034,38,0.30000000000000004
34,1,2,2.81171e-5,ASV_00034,38,0.30000000000000004
34,1,3,9.55983e-5,ASV_00034,38,0.30000000000000004
34,1,4,3.72552e-4,ASV_00034,38,0.30000000000000004
34,1,5,6.18577e-5,ASV_00034,38,0.30000000000000004
34,1,6,3.85205e-4,ASV_00034,38,0.30000000000000004
35,1,1,5.34226e-5,ASV_00035,38,0.30000000000000004
35,1,2,1.5605e-4,ASV_00035,38,0.30000000000000004
35,1,3,1.12469e-5,ASV_00035,38,0.30000000000000004
35,1,4,5.34226e-5,ASV_00035,38,0.30000000000000004
35,1,5,8.43514e-6,ASV_00035,38,0.30000000000000004
35,1,6,1.9682e-4,ASV_00035,38,0.30000000000000004
35,1,7,4.13322e-4,ASV_00035,38,0.30000000000000004
36,1,1,4.33004e-4,ASV_00036,38,0.30000000000000004
36,1,2,4.06293e-4,ASV_00036,38,0.30000000000000004
36,1,3,4.02075e-4,ASV_00036,38,0.30000000000000004
36,1,4,5.82025e-4,ASV_00036,38,0.30000000000000004
36,1,5,1.23715e-4,ASV_00036,38,0.30000000000000004
36,1,7,5.56719e-4,ASV_00036,38,0.30000000000000004
37,1,1,2.7836e-4,ASV_00037,38,0.30000000000000004
37,1,2,3.92234e-4,ASV_00037,38,0.30000000000000004
37,1,3,1.08251e-4,ASV_00037,38,0.30000000000000004
37,1,4,1.36368e-4,ASV_00037,38,0.30000000000000004
37,1,5,7.31046e-5,ASV_00037,38,0.30000000000000004
37,1,7,5.20167e-5,ASV_00037,38,0.30000000000000004
38,1,1,3.72552e-4,ASV_00038,38,0.30000000000000004
38,1,2,3.2897e-4,ASV_00038,38,0.30000000000000004
38,1,3,1.82761e-4,ASV_00038,38,0.30000000000000004
38,1,4,3.73958e-4,ASV_00038,38,0.30000000000000004
38,1,5,1.13874e-4,ASV_00038,38,0.30000000000000004
39,1,1,3.06477e-4,ASV_00039,38,0.30000000000000004
39,1,2,4.58309e-4,ASV_00039,38,0.30000000000000004
39,1,4,2.64301e-4,ASV_00039,38,0.30000000000000004
39,1,6,1.3918e-4,ASV_00039,38,0.30000000000000004
39,1,7,2.27749e-4,ASV_00039,38,0.30000000000000004
40,1,1,7.02928e-6,ASV_00040,38,0.30000000000000004
40,1,2,4.35816e-5,ASV_00040,38,0.30000000000000004
40,1,3,2.60084e-4,ASV_00040,38,0.30000000000000004
40,1,4,1.9682e-5,ASV_00040,38,0.30000000000000004
40,1,5,1.82761e-5,ASV_00040,38,0.30000000000000004
40,1,6,1.40586e-6,ASV_00040,38,0.30000000000000004
40,1,7,2.61489e-4,ASV_00040,38,0.30000000000000004
41,1,1,1.98226e-4,ASV_00041,38,0.30000000000000004
41,1,2,2.85389e-4,ASV_00041,38,0.30000000000000004
41,1,3,2.24937e-5,ASV_00041,38,0.30000000000000004
41,1,4,2.22125e-4,ASV_00041,38,0.30000000000000004
41,1,5,6.8887e-5,ASV_00041,38,0.30000000000000004
41,1,7,1.33556e-4,ASV_00041,38,0.30000000000000004
42,1,1,4.1051e-4,ASV_00042,38,0.30000000000000004
42,1,2,5.9046e-5,ASV_00042,38,0.30000000000000004
42,1,3,3.23347e-5,ASV_00042,38,0.30000000000000004
42,1,4,9.841e-6,ASV_00042,38,0.30000000000000004
42,1,5,1.02628e-4,ASV_00042,38,0.30000000000000004
42,1,6,1.89791e-4,ASV_00042,38,0.30000000000000004
42,1,7,4.42845e-4,ASV_00042,38,0.30000000000000004
43,1,1,5.21573e-4,ASV_00043,38,0.30000000000000004
43,1,2,3.79581e-4,ASV_00043,38,0.30000000000000004
43,1,3,2.10879e-4,ASV_00043,38,0.30000000000000004
43,1,4,4.37221e-4,ASV_00043,38,0.30000000000000004
43,1,5,1.05439e-4,ASV_00043,38,0.30000000000000004
44,1,1,4.85021e-4,ASV_00044,38,0.30000000000000004
44,1,2,3.79581e-5,ASV_00044,38,0.30000000000000004
44,1,3,1.9682e-5,ASV_00044,38,0.30000000000000004
44,1,4,4.49874e-5,ASV_00044,38,0.30000000000000004
44,1,5,7.02928e-6,ASV_00044,38,0.30000000000000004
44,1,6,2.9523e-4,ASV_00044,38,0.30000000000000004
44,1,7,3.79581e-4,ASV_00044,38,0.30000000000000004
45,1,1,6.93087e-4,ASV_00045,38,0.30000000000000004
45,1,2,2.08067e-4,ASV_00045,38,0.30000000000000004
45,1,3,3.38811e-4,ASV_00045,38,0.30000000000000004
45,1,4,6.69188e-4,ASV_00045,38,0.30000000000000004
45,1,6,4.69556e-4,ASV_00045,38,0.30000000000000004
45,1,7,5.0892e-4,ASV_00045,38,0.30000000000000004
46,1,1,2.57272e-4,ASV_00046,38,0.30000000000000004
46,1,3,6.04518e-5,ASV_00046,38,0.30000000000000004
46,1,6,6.8887e-5,ASV_00046,38,0.30000000000000004
46,1,7,4.52686e-4,ASV_00046,38,0.30000000000000004
47,1,1,2.81171e-4,ASV_00047,38,0.30000000000000004
47,1,3,1.53238e-4,ASV_00047,38,0.30000000000000004
47,1,4,2.91012e-4,ASV_00047,38,0.30000000000000004
47,1,5,8.57573e-5,ASV_00047,38,0.30000000000000004
48,1,1,4.6815e-4,ASV_00048,38,0.30000000000000004
48,1,2,5.39849e-4,ASV_00048,38,0.30000000000000004
48,1,3,3.47247e-4,ASV_00048,38,0.30000000000000004
48,1,4,5.60937e-4,ASV_00048,38,0.30000000000000004
48,1,5,1.47615e-4,ASV_00048,38,0.30000000000000004
48,1,6,2.81171e-6,ASV_00048,38,0.30000000000000004
48,1,7,4.33004e-4,ASV_00048,38,0.30000000000000004
49,1,1,7.19799e-4,ASV_00049,38,0.30000000000000004
49,1,2,2.64301e-4,ASV_00049,38,0.30000000000000004
49,1,3,3.7677e-4,ASV_00049,38,0.30000000000000004
49,1,4,9.841e-5,ASV_00049,38,0.30000000000000004
49,1,5,4.63933e-5,ASV_00049,38,0.30000000000000004
49,1,7,4.2738e-4,ASV_00049,38,0.30000000000000004
50,1,1,6.81841e-4,ASV_00050,38,0.30000000000000004
50,1,2,5.7359e-4,ASV_00050,38,0.30000000000000004
50,1,4,5.45472e-4,ASV_00050,38,0.30000000000000004
50,1,5,1.44803e-4,ASV_00050,38,0.30000000000000004
50,1,6,2.81171e-5,ASV_00050,38,0.30000000000000004
50,1,7,9.70041e-5,ASV_00050,38,0.30000000000000004
51,1,1,6.94493e-4,ASV_00051,38,0.30000000000000004
51,1,2,2.93824e-4,ASV_00051,38,0.30000000000000004
51,1,3,3.65523e-4,ASV_00051,38,0.30000000000000004
51,1,4,7.02928e-6,ASV_00051,38,0.30000000000000004
51,1,5,3.09288e-5,ASV_00051,38,0.30000000000000004
51,1,6,2.82577e-4,ASV_00051,38,0.30000000000000004
51,1,7,4.9205e-4,ASV_00051,38,0.30000000000000004
52,1,1,4.62527e-4,ASV_00052,38,0.30000000000000004
52,1,2,5.44067e-4,ASV_00052,38,0.30000000000000004
52,1,4,3.73958e-4,ASV_00052,38,0.30000000000000004
52,1,5,1.27933e-4,ASV_00052,38,0.30000000000000004
52,1,6,1.40586e-6,ASV_00052,38,0.30000000000000004
52,1,7,1.1528e-4,ASV_00052,38,0.30000000000000004
53,1,3,5.03297e-4,ASV_00053,38,0.30000000000000004
53,1,4,7.15581e-4,ASV_00053,38,0.30000000000000004
53,1,5,4.35816e-5,ASV_00053,38,0.30000000000000004
53,1,6,5.37037e-4,ASV_00053,38,0.30000000000000004
53,1,7,4.69556e-4,ASV_00053,38,0.30000000000000004
54,1,1,7.7041e-4,ASV_00054,38,0.30000000000000004
54,1,2,5.9046e-5,ASV_00054,38,0.30000000000000004
54,1,3,3.58493e-4,ASV_00054,38,0.30000000000000004
54,1,4,1.16686e-4,ASV_00054,38,0.30000000000000004
54,1,5,1.82761e-5,ASV_00054,38,0.30000000000000004
54,1,6,4.38627e-4,ASV_00054,38,0.30000000000000004
54,1,7,6.49506e-4,ASV_00054,38,0.30000000000000004
55,1,1,8.08368e-4,ASV_00055,38,0.30000000000000004
55,1,2,1.47615e-4,ASV_00055,38,0.30000000000000004
55,1,3,4.04887e-4,ASV_00055,38,0.30000000000000004
55,1,4,7.45104e-4,ASV_00055,38,0.30000000000000004
55,1,5,1.53238e-4,ASV_00055,38,0.30000000000000004
55,1,6,3.37406e-4,ASV_00055,38,0.30000000000000004
55,1,7,1.3918e-4,ASV_00055,38,0.30000000000000004
56,1,1,6.60753e-4,ASV_00056,38,0.30000000000000004
56,1,2,3.80987e-4,ASV_00056,38,0.30000000000000004
56,1,3,4.04887e-4,ASV_00056,38,0.30000000000000004
56,1,4,6.55129e-4,ASV_00056,38,0.30000000000000004
56,1,5,5.9046e-5,ASV_00056,38,0.30000000000000004
56,1,7,6.12954e-4,ASV_00056,38,0.30000000000000004
57,1,1,6.34041e-4,ASV_00057,38,0.30000000000000004
57,1,2,4.20351e-4,ASV_00057,38,0.30000000000000004
57,1,3,3.05071e-4,ASV_00057,38,0.30000000000000004
57,1,4,2.83983e-4,ASV_00057,38,0.30000000000000004
57,1,5,6.32636e-5,ASV_00057,38,0.30000000000000004
57,1,6,8.43514e-6,ASV_00057,38,0.30000000000000004
57,1,7,5.39849e-4,ASV_00057,38,0.30000000000000004
58,1,1,3.97857e-4,ASV_00058,38,0.30000000000000004
58,1,2,4.3441e-4,ASV_00058,38,0.30000000000000004
58,1,3,3.59899e-4,ASV_00058,38,0.30000000000000004
58,1,4,6.98711e-4,ASV_00058,38,0.30000000000000004
58,1,5,3.79581e-5,ASV_00058,38,0.30000000000000004
58,1,6,2.47431e-4,ASV_00058,38,0.30000000000000004
58,1,7,1.2231e-4,ASV_00058,38,0.30000000000000004
59,1,1,6.59347e-4,ASV_00059,38,0.30000000000000004
59,1,2,5.52502e-4,ASV_00059,38,0.30000000000000004
59,1,3,4.09104e-4,ASV_00059,38,0.30000000000000004
59,1,4,5.45472e-4,ASV_00059,38,0.30000000000000004
59,1,5,9.841e-5,ASV_00059,38,0.30000000000000004
59,1,6,3.09288e-5,ASV_00059,38,0.30000000000000004
59,1,7,6.53723e-4,ASV_00059,38,0.30000000000000004
60,1,1,5.74995e-4,ASV_00060,38,0.30000000000000004
60,1,2,5.42661e-4,ASV_00060,38,0.30000000000000004
60,1,4,5.34226e-4,ASV_00060,38,0.30000000000000004
60,1,6,3.85205e-4,ASV_00060,38,0.30000000000000004
60,1,7,7.8728e-5,ASV_00060,38,0.30000000000000004
61,1,1,4.94862e-4,ASV_00061,38,0.30000000000000004
61,1,2,4.73774e-4,ASV_00061,38,0.30000000000000004
61,1,4,4.90644e-4,ASV_00061,38,0.30000000000000004
61,1,6,3.09288e-5,ASV_00061,38,0.30000000000000004
61,1,7,3.9364e-4,ASV_00061,38,0.30000000000000004
62,1,1,7.73221e-5,ASV_00062,38,0.30000000000000004
62,1,2,3.37406e-5,ASV_00062,38,0.30000000000000004
62,1,3,8.8569e-5,ASV_00062,38,0.30000000000000004
62,1,4,1.2231e-4,ASV_00062,38,0.30000000000000004
62,1,5,2.9523e-5,ASV_00062,38,0.30000000000000004
62,1,7,5.76401e-5,ASV_00062,38,0.30000000000000004
63,1,1,6.60753e-4,ASV_00063,38,0.30000000000000004
63,1,2,2.01038e-4,ASV_00063,38,0.30000000000000004
63,1,3,4.13322e-4,ASV_00063,38,0.30000000000000004
63,1,4,6.6497e-4,ASV_00063,38,0.30000000000000004
63,1,5,7.02928e-5,ASV_00063,38,0.30000000000000004
63,1,6,2.82577e-4,ASV_00063,38,0.30000000000000004
63,1,7,5.07514e-4,ASV_00063,38,0.30000000000000004
64,1,1,5.31414e-4,ASV_00064,38,0.30000000000000004
64,1,2,3.07883e-4,ASV_00064,38,0.30000000000000004
64,1,3,6.8887e-5,ASV_00064,38,0.30000000000000004
64,1,4,4.14728e-4,ASV_00064,38,0.30000000000000004
64,1,5,1.12469e-5,ASV_00064,38,0.30000000000000004
64,1,6,3.17724e-4,ASV_00064,38,0.30000000000000004
64,1,7,2.12284e-4,ASV_00064,38,0.30000000000000004
65,1,1,3.06477e-4,ASV_00065,38,0.30000000000000004
65,1,3,1.44803e-4,ASV_00065,38,0.30000000000000004
65,1,4,3.06477e-4,ASV_00065,38,0.30000000000000004
65,1,5,8.57573e-5,ASV_00065,38,0.30000000000000004
66,1,1,6.63564e-4,ASV_00066,38,0.30000000000000004
66,1,2,6.19983e-4,ASV_00066,38,0.30000000000000004
66,1,4,5.53908e-4,ASV_00066,38,0.30000000000000004
66,1,6,3.96452e-4,ASV_00066,38,0.30000000000000004
66,1,7,5.86242e-4,ASV_00066,38,0.30000000000000004
67,1,3,1.44803e-4,ASV_00067,38,0.30000000000000004
67,1,4,5.20167e-5,ASV_00067,38,0.30000000000000004
67,2,5,1.12469e-5,ASV_00067,38,0.30000000000000004
67,1,7,8.29456e-5,ASV_00067,38,0.30000000000000004
68,1,1,5.94677e-4,ASV_00068,38,0.30000000000000004
68,1,2,2.57272e-4,ASV_00068,38,0.30000000000000004
68,1,3,2.69925e-4,ASV_00068,38,0.30000000000000004
68,1,4,4.80803e-4,ASV_00068,38,0.30000000000000004
68,1,5,9.13807e-5,ASV_00068,38,0.30000000000000004
69,1,1,4.03481e-4,ASV_00069,38,0.30000000000000004
69,1,2,5.00485e-4,ASV_00069,38,0.30000000000000004
69,1,4,4.9205e-4,ASV_00069,38,0.30000000000000004
69,1,5,7.16987e-5,ASV_00069,38,0.30000000000000004
69,1,6,1.19498e-4,ASV_00069,38,0.30000000000000004
69,1,7,1.63079e-4,ASV_00069,38,0.30000000000000004
70,1,1,8.22426e-4,ASV_00070,38,0.30000000000000004
70,1,2,3.95046e-4,ASV_00070,38,0.30000000000000004
70,1,3,4.69556e-4,ASV_00070,38,0.30000000000000004
70,1,4,5.17355e-4,ASV_00070,38,0.30000000000000004
70,1,5,5.34226e-5,ASV_00070,38,0.30000000000000004
70,1,6,4.59715e-4,ASV_00070,38,0.30000000000000004
70,1,7,4.99079e-4,ASV_00070,38,0.30000000000000004
71,1,1,5.52502e-4,ASV_00071,38,0.30000000000000004
71,1,2,4.24569e-4,ASV_00071,38,0.30000000000000004
71,1,3,4.04887e-4,ASV_00071,38,0.30000000000000004
71,1,4,5.67966e-4,ASV_00071,38,0.30000000000000004
71,1,5,1.68703e-4,ASV_00071,38,0.30000000000000004
71,1,6,4.72368e-4,ASV_00071,38,0.30000000000000004
71,1,7,5.67966e-4,ASV_00071,38,0.30000000000000004
72,1,1,4.80803e-4,ASV_00072,38,0.30000000000000004
72,1,2,4.90644e-4,ASV_00072,38,0.30000000000000004
72,1,4,4.52686e-4,ASV_00072,38,0.30000000000000004
73,1,1,5.39849e-4,ASV_00073,38,0.30000000000000004
73,1,2,3.68334e-4,ASV_00073,38,0.30000000000000004
73,1,3,2.3759e-4,ASV_00073,38,0.30000000000000004
73,1,4,4.14728e-4,ASV_00073,38,0.30000000000000004
73,1,5,9.70041e-5,ASV_00073,38,0.30000000000000004
74,1,1,1.92602e-4,ASV_00074,38,0.30000000000000004
74,1,2,7.73221e-5,ASV_00074,38,0.30000000000000004
74,1,4,2.58678e-4,ASV_00074,38,0.30000000000000004
74,1,7,9.41924e-5,ASV_00074,38,0.30000000000000004
75,1,1,3.80987e-4,ASV_00075,38,0.30000000000000004
75,1,2,3.43029e-4,ASV_00075,38,0.30000000000000004
75,1,3,2.10879e-4,ASV_00075,38,0.30000000000000004
75,1,4,3.88016e-4,ASV_00075,38,0.30000000000000004
75,1,5,1.04033e-4,ASV_00075,38,0.30000000000000004
76,1,1,6.63564e-4,ASV_00076,38,0.30000000000000004
76,1,2,6.41071e-4,ASV_00076,38,0.30000000000000004
76,1,3,4.33004e-4,ASV_00076,38,0.30000000000000004
76,1,4,6.05924e-4,ASV_00076,38,0.30000000000000004
76,1,5,1.70109e-4,ASV_00076,38,0.30000000000000004
76,1,6,3.55682e-4,ASV_00076,38,0.30000000000000004
76,1,7,5.2579e-4,ASV_00076,38,0.30000000000000004
77,1,3,1.3918e-4,ASV_00077,38,0.30000000000000004
77,1,4,3.43029e-4,ASV_00077,38,0.30000000000000004
77,1,5,6.8887e-5,ASV_00077,38,0.30000000000000004
78,1,1,4.80803e-4,ASV_00078,38,0.30000000000000004
78,1,2,7.45104e-5,ASV_00078,38,0.30000000000000004
78,1,3,3.27565e-4,ASV_00078,38,0.30000000000000004
78,1,5,2.81171e-5,ASV_00078,38,0.30000000000000004
78,1,6,3.61305e-4,ASV_00078,38,0.30000000000000004
78,1,7,3.21941e-4,ASV_00078,38,0.30000000000000004
79,1,1,6.46694e-4,ASV_00079,38,0.30000000000000004
79,1,2,4.21757e-4,ASV_00079,38,0.30000000000000004
79,1,3,2.22125e-4,ASV_00079,38,0.30000000000000004
79,1,4,5.34226e-4,ASV_00079,38,0.30000000000000004
79,1,5,8.57573e-5,ASV_00079,38,0.30000000000000004
80,1,1,4.99079e-4,ASV_00080,38,0.30000000000000004
80,1,2,4.52686e-4,ASV_00080,38,0.30000000000000004
80,1,4,5.38443e-4,ASV_00080,38,0.30000000000000004
80,1,5,1.11063e-4,ASV_00080,38,0.30000000000000004
80,1,6,3.64117e-4,ASV_00080,38,0.30000000000000004
80,1,7,1.16686e-4,ASV_00080,38,0.30000000000000004
81,1,1,6.11548e-4,ASV_00081,38,0.30000000000000004
81,1,2,2.64301e-4,ASV_00081,38,0.30000000000000004
81,1,3,3.71146e-4,ASV_00081,38,0.30000000000000004
81,1,4,5.14544e-4,ASV_00081,38,0.30000000000000004
81,1,5,1.36368e-4,ASV_00081,38,0.30000000000000004
81,1,6,4.1051e-4,ASV_00081,38,0.30000000000000004
81,1,7,2.69925e-4,ASV_00081,38,0.30000000000000004
82,1,1,3.33188e-4,ASV_00082,38,0.30000000000000004
82,1,2,1.74326e-4,ASV_00082,38,0.30000000000000004
82,1,7,3.38811e-4,ASV_00082,38,0.30000000000000004
83,1,1,6.03113e-4,ASV_00083,38,0.30000000000000004
83,1,2,6.57941e-4,ASV_00083,38,0.30000000000000004
83,1,3,3.97857e-4,ASV_00083,38,0.30000000000000004
83,1,4,4.87832e-4,ASV_00083,38,0.30000000000000004
83,1,5,1.13874e-4,ASV_00083,38,0.30000000000000004
83,1,6,2.05255e-4,ASV_00083,38,0.30000000000000004
83,1,7,4.87832e-4,ASV_00083,38,0.30000000000000004
84,1,1,5.11732e-4,ASV_00084,38,0.30000000000000004
84,1,2,3.55682e-4,ASV_00084,38,0.30000000000000004
84,1,3,3.6974e-4,ASV_00084,38,0.30000000000000004
84,1,4,3.05071e-4,ASV_00084,38,0.30000000000000004
84,1,5,9.841e-6,ASV_00084,38,0.30000000000000004
84,1,6,2.30561e-4,ASV_00084,38,0.30000000000000004
84,1,7,9.98158e-5,ASV_00084,38,0.30000000000000004
85,1,1,7.52133e-4,ASV_00085,38,0.30000000000000004
85,1,2,6.32636e-4,ASV_00085,38,0.30000000000000004
85,1,4,5.18761e-4,ASV_00085,38,0.30000000000000004
85,1,6,4.9205e-4,ASV_00085,38,0.30000000000000004
85,1,7,5.24385e-4,ASV_00085,38,0.30000000000000004
86,1,1,7.53539e-4,ASV_00086,38,0.30000000000000004
86,1,2,4.76585e-4,ASV_00086,38,0.30000000000000004
86,1,3,4.41439e-4,ASV_00086,38,0.30000000000000004
86,1,4,5.34226e-4,ASV_00086,38,0.30000000000000004
86,1,5,9.27865e-5,ASV_00086,38,0.30000000000000004
86,1,6,2.02443e-4,ASV_00086,38,0.30000000000000004
86,1,7,6.481e-4,ASV_00086,38,0.30000000000000004
87,1,1,6.94493e-4,ASV_00087,38,0.30000000000000004
87,1,2,2.81171e-5,ASV_00087,38,0.30000000000000004
87,1,3,4.03481e-4,ASV_00087,38,0.30000000000000004
87,1,4,2.60084e-4,ASV_00087,38,0.30000000000000004
87,1,5,5.62343e-6,ASV_00087,38,0.30000000000000004
87,1,6,3.61305e-4,ASV_00087,38,0.30000000000000004
87,1,7,6.55129e-4,ASV_00087,38,0.30000000000000004
88,1,1,8.36485e-4,ASV_00088,38,0.30000000000000004
88,1,2,3.86611e-4,ASV_00088,38,0.30000000000000004
88,1,3,4.41439e-4,ASV_00088,38,0.30000000000000004
88,1,4,4.85021e-4,ASV_00088,38,0.30000000000000004
88,1,7,4.04887e-4,ASV_00088,38,0.30000000000000004
89,1,1,7.09958e-4,ASV_00089,38,0.30000000000000004
89,1,2,4.04887e-4,ASV_00089,38,0.30000000000000004
89,1,3,4.02075e-4,ASV_00089,38,0.30000000000000004
89,1,4,5.28602e-4,ASV_00089,38,0.30000000000000004
89,1,5,1.54644e-5,ASV_00089,38,0.30000000000000004
90,1,1,6.28418e-4,ASV_00090,38,0.30000000000000004
90,1,2,5.87648e-4,ASV_00090,38,0.30000000000000004
90,1,3,3.95046e-4,ASV_00090,38,0.30000000000000004
90,1,4,5.35631e-4,ASV_00090,38,0.30000000000000004
90,1,5,1.12469e-4,ASV_00090,38,0.30000000000000004
90,1,6,1.94008e-4,ASV_00090,38,0.30000000000000004
90,1,7,6.18577e-5,ASV_00090,38,0.30000000000000004
91,1,1,5.48284e-4,ASV_00091,38,0.30000000000000004
91,1,2,3.72552e-4,ASV_00091,38,0.30000000000000004
91,1,3,2.23531e-4,ASV_00091,38,0.30000000000000004
91,1,4,4.03481e-4,ASV_00091,38,0.30000000000000004
91,1,5,6.8887e-5,ASV_00091,38,0.30000000000000004
92,1,1,8.06962e-4,ASV_00092,38,0.30000000000000004
92,1,2,3.64117e-4,ASV_00092,38,0.30000000000000004
92,1,3,4.41439e-4,ASV_00092,38,0.30000000000000004
92,1,4,6.69188e-4,ASV_00092,38,0.30000000000000004
92,1,5,1.29339e-4,ASV_00092,38,0.30000000000000004
92,1,6,3.89422e-4,ASV_00092,38,0.30000000000000004
92,1,7,5.62343e-4,ASV_00092,38,0.30000000000000004
93,1,1,5.04703e-4,ASV_00093,38,0.30000000000000004
93,1,2,1.81356e-4,ASV_00093,38,0.30000000000000004
93,1,3,3.59899e-4,ASV_00093,38,0.30000000000000004
93,1,4,4.13322e-4,ASV_00093,38,0.30000000000000004
93,1,6,4.80803e-4,ASV_00093,38,0.30000000000000004
93,1,7,2.60084e-4,ASV_00093,38,0.30000000000000004
94,1,1,6.59347e-4,ASV_00094,38,0.30000000000000004
94,1,2,3.07883e-4,ASV_00094,38,0.30000000000000004
94,1,4,4.66744e-4,ASV_00094,38,0.30000000000000004
94,1,6,3.09288e-4,ASV_00094,38,0.30000000000000004
94,1,7,1.16686e-4,ASV_00094,38,0.30000000000000004
95,1,1,8.43514e-5,ASV_00095,38,0.30000000000000004
95,1,2,1.7995e-4,ASV_00095,38,0.30000000000000004
95,1,5,1.40586e-6,ASV_00095,38,0.30000000000000004
95,1,7,2.16502e-4,ASV_00095,38,0.30000000000000004
96,1,1,6.8887e-4,ASV_00096,38,0.30000000000000004
96,1,2,4.63933e-5,ASV_00096,38,0.30000000000000004
96,1,3,3.2897e-4,ASV_00096,38,0.30000000000000004
96,1,4,3.57088e-4,ASV_00096,38,0.30000000000000004
96,1,5,6.18577e-5,ASV_00096,38,0.30000000000000004
96,1,6,1.64485e-4,ASV_00096,38,0.30000000000000004
96,1,7,4.31598e-4,ASV_00096,38,0.30000000000000004
97,1,1,6.39665e-4,ASV_00097,38,0.30000000000000004
97,1,2,3.38811e-4,ASV_00097,38,0.30000000000000004
97,1,3,3.85205e-4,ASV_00097,38,0.30000000000000004
97,1,4,4.52686e-4,ASV_00097,38,0.30000000000000004
97,1,5,3.37406e-5,ASV_00097,38,0.30000000000000004
97,1,7,6.74811e-5,ASV_00097,38,0.30000000000000004
98,1,1,3.16318e-4,ASV_00098,38,0.30000000000000004
98,1,3,1.37774e-4,ASV_00098,38,0.30000000000000004
98,1,4,3.44435e-4,ASV_00098,38,0.30000000000000004
98,1,5,1.08251e-4,ASV_00098,38,0.30000000000000004
99,1,1,4.59715e-4,ASV_00099,38,0.30000000000000004
99,1,2,3.64117e-4,ASV_00099,38,0.30000000000000004
99,1,3,3.19129e-4,ASV_00099,38,0.30000000000000004
99,1,4,4.76585e-4,ASV_00099,38,0.30000000000000004
99,1,6,1.09657e-4,ASV_00099,38,0.30000000000000004
100,1,1,6.41071e-4,ASV_00100,38,0.30000000000000004
100,1,2,3.95046e-4,ASV_00100,38,0.30000000000000004
100,1,4,3.44435e-4,ASV_00100,38,0.30000000000000004
100,1,5,7.45104e-5,ASV_00100,38,0.30000000000000004
100,1,6,2.23531e-4,ASV_00100,38,0.30000000000000004
100,1,7,1.95414e-4,ASV_00100,38,0.30000000000000004
101,1,1,7.08552e-4,ASV_00101,38,0.30000000000000004
101,1,2,8.8569e-5,ASV_00101,38,0.30000000000000004
101,1,3,3.20535e-4,ASV_00101,38,0.30000000000000004
101,1,4,4.17539e-4,ASV_00101,38,0.30000000000000004
101,1,6,2.93824e-4,ASV_00101,38,0.30000000000000004
101,1,7,2.27749e-4,ASV_00101,38,0.30000000000000004
